target,feature,family,verdict,mean_logloss_improvement,fold_1,fold_2,fold_3,fold_4
over,market_price_asymmetry,market_derived,REMOVE,-0.00024349979723231607,-0.00035591762841880037,-0.00020728958057492086,-0.0005230415100123675,0.00011224953007682448
over,total_juice_skew,market_derived,REMOVE,-0.0002195938911537798,-0.00037828658734073706,3.5941341283263206e-05,-0.0003855467446017835,-0.00015048357395586187
over,closing_total_prior_z,market_derived,REMOVE,-4.854044895005738e-05,4.53199967650475e-05,-0.00031962672310081874,-0.0004773902291961285,0.0005575351597316702
over,home_bp_outs_3g,bullpen,REMOVE,-0.00025135276445792387,-0.0002875252858941524,-0.0004341298697591034,-0.00042361649837940885,0.00013986059620096913
over,home_bp_er_3g,bullpen,REMOVE,-7.383936983929029e-05,7.755061581771194e-05,-0.0003534262747426631,-0.0001907779722586378,0.00017129615182642777
over,home_bp_hits_3g,bullpen,REMOVE,-0.000163151748475171,-0.0003895336384204251,-0.0003267380508188422,-0.0003539645850180184,0.00041762928035660174
over,home_bp_bb_3g,bullpen,REMOVE,-0.00018875902053722138,-0.00030527044925476865,-0.0008908976651866851,1.9049518475422467e-05,0.0004220825138171458
over,home_bp_so_3g,bullpen,REMOVE,-0.00025432192336238835,-0.0004171848128207145,-0.000256222796566119,-0.0006490596663725201,0.00030517958230980025
over,home_bp_hr_3g,bullpen,REMOVE,-0.00023495186477642815,-0.00044399877106204855,-0.0001673199386107438,-0.00017819895821868936,-0.00015028979121423092
over,home_bp_pitches_3g,bullpen,REMOVE,-0.0002648245921793857,-0.0006443959050252968,-0.0004085900288249844,-0.000539090395597186,0.0005327779607299243
over,home_bp_era_3g,bullpen,REMOVE,-0.00019463253793366997,-0.0003034731226022602,-0.0005171033243314138,-0.00028606944345443974,0.0003281157386534339
over,home_bp_whip_3g,bullpen,REMOVE,-0.00021107850792800864,-0.00014220363042538597,-0.0008176857576067675,-0.0001262018623138239,0.00024177721863394286
over,home_bp_k_minus_bb_3g,bullpen,REMOVE,-0.00013949873704807714,-0.0005316168052814652,-0.00032848470102397886,-0.00030392658195521616,0.0006060331400683516
over,home_bp_pitches_per_out_3g,bullpen,REMOVE,-0.00028411098118075184,-0.00020414264008872252,-0.0006399087861995723,-0.0004803701832352125,0.00018797768480049992
over,home_bp_outs_7g,bullpen,REMOVE,-0.0002755693000275894,-0.00019327391694556884,-0.0005116881312230426,-0.0006774495068890829,0.00028013435494733674
over,home_bp_er_7g,bullpen,REMOVE,-0.00014418832840867868,0.00011646087761474355,-0.00033468753809784424,-0.00017372835138385057,-0.00018479830176776346
over,home_bp_hits_7g,bullpen,REMOVE,-0.00036708760585740796,-0.0003644898305378286,-0.0008928421907090645,-0.0002993402490533148,8.832184687057598e-05
over,home_bp_bb_7g,bullpen,REMOVE,-0.00011971543441649524,-0.00021169011171129348,-0.00047683447101998233,8.669609989342408e-05,0.00012296674517187078
over,home_bp_so_7g,bullpen,REMOVE,-0.00028378689826569214,-0.0004931547121898028,-0.0004793732549107643,-0.00034569044547150263,0.00018307081950930115
over,home_bp_hr_7g,bullpen,REMOVE,-0.0002605963605293027,-3.826944940432675e-05,-0.0006664980955018995,1.4381997602286312e-05,-0.00035199989481327076
over,home_bp_pitches_7g,bullpen,REMOVE,-0.0001704161541871696,-0.00020202801173674345,-0.000508191802865321,-0.00016846680521920288,0.00019702200307258888
over,home_bp_era_7g,bullpen,REMOVE,5.49955859591722e-05,-0.0001656036794110971,0.0003193419139675413,0.0001843857518201153,-0.0001181416425398707
over,home_bp_whip_7g,bullpen,REMOVE,-0.00013787920956909172,-0.000360662591016192,-0.00020846893370274344,-0.0002697551171565449,0.00028736980359911346
over,home_bp_k_minus_bb_7g,bullpen,REMOVE,-0.0002486142634222366,-0.0002484125257626868,-0.00037106694829702747,-0.00022234771941254117,-0.0001526298602166909
over,home_bp_pitches_per_out_7g,bullpen,REMOVE,5.7719648697218684e-05,-7.34226253052972e-05,7.345943941827748e-05,-0.00016667242082080147,0.0003975142014966959
over,home_bp_outs_14g,bullpen,REMOVE,-0.00024252349844677834,-0.0007038019451746091,-0.0003535248614989772,-0.0001080732261841133,0.0001953060390705863
over,home_bp_er_14g,bullpen,REMOVE,-0.0002155184689359435,-0.0003815663917665635,-0.00048372356094184,-0.00024073686600822874,0.0002439529429728582
over,home_bp_hits_14g,bullpen,REMOVE,-0.0001943638265718417,-0.0002743983041355591,-0.000486795516262295,-0.0004527956665005828,0.0004365341806110701
over,home_bp_bb_14g,bullpen,REMOVE,-0.00017112316049716636,0.0002105841283607246,-0.00028686507169228825,-0.0006085238290393091,3.121303822073429e-07
over,home_bp_so_14g,bullpen,REMOVE,-0.00027725288861288333,-0.0005212745534051155,-0.0005196195209167254,-0.0003800125642379193,0.00031189508410822686
over,home_bp_hr_14g,bullpen,REMOVE,-0.00019986342746311503,-0.00029732895625422806,-0.0005740842597371509,-0.00045739355185792085,0.0005293530579968397
over,home_bp_pitches_14g,bullpen,REMOVE,-0.0002995330903030058,-0.00027739198038756463,-0.0005106001778153457,-0.0004692687878299351,5.912858482082228e-05
over,home_bp_era_14g,bullpen,REMOVE,-7.873599998831082e-05,-9.04247358016752e-05,-0.0004808897638841625,-0.0002494407531254961,0.0005058112528580905
over,home_bp_whip_14g,bullpen,REMOVE,-0.0002203171482646482,-0.00017829319894357987,-0.0004990426798471281,-0.0003911564599370365,0.00018722374566915168
over,home_bp_k_minus_bb_14g,bullpen,REMOVE,-0.00019901696858640183,-2.9905164704580045e-06,-0.000677598993806483,-0.0004974637542080051,0.00038198539013933885
over,home_bp_pitches_per_out_14g,bullpen,REMOVE,-0.00018111674332610406,-2.6121010852531157e-05,-0.00023502810412856512,-0.0002878369765609845,-0.00017548088176233545
over,away_bp_outs_3g,bullpen,REMOVE,-0.00018098761412799202,3.0745371017548706e-05,-0.0007669201840878603,-0.0003451688237319228,0.00035739318029026634
over,away_bp_er_3g,bullpen,REMOVE,-0.0001003758902694829,-0.00020080168421343636,-0.00030700435909880586,-0.00024391050701466632,0.0003502129892489769
over,away_bp_hits_3g,bullpen,REMOVE,-0.0002103349063580784,-0.00022797554181464008,-0.0003107126369867874,-0.0003498878931023075,4.7236446471421445e-05
over,away_bp_bb_3g,bullpen,REMOVE,-0.00039440936350673694,-0.0006676231408838662,-0.0008857416885393876,-0.0002916695379306944,0.00026739691332700044
over,away_bp_so_3g,bullpen,REMOVE,-1.4896745257314548e-05,0.00020918316163054396,-0.0003187417549895821,-0.00025411191353075235,0.00030408352586053233
over,away_bp_hr_3g,bullpen,REMOVE,-0.0001084731350321777,-0.00044966242616362173,-0.00021899802591340833,-2.7895447141101926e-05,0.0002626633590894212
over,away_bp_pitches_3g,bullpen,REMOVE,-0.00025205034375261337,-0.0002638899021335517,-0.0005981335971249058,-0.0003460349704405008,0.00019985709468850477
over,away_bp_era_3g,bullpen,REMOVE,-1.6341518566775903e-05,0.00012697826817698044,-0.00025041653778890005,-0.00039568091991393217,0.0004537531152587482
over,away_bp_whip_3g,bullpen,REMOVE,-0.00017651562859316572,-0.0003112028068258388,-0.0005454794372875549,-0.00023432959294411582,0.0003849493226848466
over,away_bp_k_minus_bb_3g,bullpen,REMOVE,-0.0004704477432244669,-0.0005754680211936813,-0.0006752996038152936,-0.0008068958072134924,0.00017587245932459972
over,away_bp_pitches_per_out_3g,bullpen,REMOVE,-9.857325013729046e-05,-0.000369239979981284,-0.0002032749670063394,-0.00014608044914332652,0.0003243023955817881
over,away_bp_outs_7g,bullpen,REMOVE,-0.00010548681535724191,-0.0004545144605117013,-0.00013147573531180345,2.0033968310850803e-05,0.0001440089660836863
over,away_bp_er_7g,bullpen,REMOVE,-9.00250787611856e-05,4.225329507723252e-05,-0.0006903235934919705,-6.694083735681033e-05,0.0003549108207268059
over,away_bp_hits_7g,bullpen,REMOVE,-4.316804378576289e-05,-0.00012171002818572862,4.153619714952761e-06,-0.0002680115676962913,0.00021289580102401562
over,away_bp_bb_7g,bullpen,REMOVE,-0.00018989698089938445,-7.058337355525524e-05,-0.0006281480558563146,-0.0005157925141127118,0.0004549360199267438
over,away_bp_so_7g,bullpen,REMOVE,-4.545073141529188e-05,-1.1381476508143251e-05,-0.0002716478819175805,-0.0005234024349868305,0.0006246288677513867
over,away_bp_hr_7g,bullpen,REMOVE,-5.500532293528648e-05,0.00010280149769315017,-0.00011591122700083112,-0.0003777144959811185,0.00017080293354765352
over,away_bp_pitches_7g,bullpen,REMOVE,-0.00022661044402211283,-0.0006178306987950632,-8.07574724778215e-05,-0.00042925100077606526,0.00022139739596049868
over,away_bp_era_7g,bullpen,REMOVE,-0.00023315914318947084,-7.209404994756863e-05,-0.0006407429434822642,-0.0002856926128413928,6.58930335133423e-05
over,away_bp_whip_7g,bullpen,REMOVE,5.1864752864394514e-06,-0.00031432597590097533,-0.00013741206578765652,-9.945886161821793e-05,0.0005719428044526076
over,away_bp_k_minus_bb_7g,bullpen,REMOVE,-0.00025683864295292236,-0.0004396591704255437,-9.016568007669257e-05,-0.0007509057320002066,0.00025337601069075344
over,away_bp_pitches_per_out_7g,bullpen,REMOVE,-0.000374452464822872,-0.00021262282741218996,-0.0005658025499062358,-0.0006140221477781704,-0.00010536233419489172
over,away_bp_outs_14g,bullpen,REMOVE,-0.00021277325116469958,-0.0005657004494121765,-0.0003591413505485974,-0.0003706941944215947,0.0004444429897235702
over,away_bp_er_14g,bullpen,KEEP,0.00013310540901170786,0.00010022378858820513,-4.9312079376417906e-05,1.355672269109931e-06,0.0004801542545659343
over,away_bp_hits_14g,bullpen,REMOVE,-3.977739679575376e-05,-0.00013417459707232293,-7.169036004350815e-05,0.00012985383600905287,-8.309846607623683e-05
over,away_bp_bb_14g,bullpen,REMOVE,-0.00019119496226169264,-0.0004891661849986129,-0.0002791338897869533,0.0001413247897417147,-0.00013780456400291907
over,away_bp_so_14g,bullpen,REMOVE,-0.00011312685723724458,-7.176879397197133e-05,-0.00016037730476281542,0.0001616871903870054,-0.000382048520601197
over,away_bp_hr_14g,bullpen,REMOVE,-0.000215319981340667,-0.00030666998811035295,-3.166626100314929e-05,-5.0366298065984694e-05,-0.000472577378183181
over,away_bp_pitches_14g,bullpen,REMOVE,-0.00033966894132389513,-0.00023112937630187513,-0.00011944700030741551,-8.372489521646376e-05,-0.0009243744934698261
over,away_bp_era_14g,bullpen,REMOVE,-8.208205445309202e-06,0.000374511482523876,-0.0001873952516626698,0.00025104716039903163,-0.00047099621304147465
over,away_bp_whip_14g,bullpen,REMOVE,-0.00016191422264649757,0.0002981354080645593,-5.048188985079527e-05,-0.00017117961105528323,-0.0007241307977444711
over,away_bp_k_minus_bb_14g,bullpen,REMOVE,-0.00014749613594525202,0.0002849527019147535,-9.082190379428035e-06,-0.00037423770989064575,-0.0004916173454256878
over,away_bp_pitches_per_out_14g,bullpen,REMOVE,-9.429367619639972e-05,0.0001457989371289603,-0.00016544347725744313,7.373828786905179e-06,-0.00036490399344402125
over,market_logit_x_run_form,interactions,REMOVE,-0.00021663471726104944,5.4047378234001187e-05,-0.00016815130641045783,-2.555794265346467e-05,-0.0007268769982142764
over,market_strength_x_form_disagreement,interactions,REMOVE,-0.00014704084515090865,9.943671765633155e-05,-0.00035962569106129383,4.401762505334972e-05,-0.00037199203225202204
over,total_x_scoring_acceleration,interactions,REMOVE,-2.5786096281288362e-05,-2.5230612611282233e-05,-0.00018476664706301715,0.00024536645146155944,-0.0001385135769124135
over,bullpen_era_diff_7g,interactions,REMOVE,-0.00020142358086805423,-7.365063771169744e-05,-0.0005725417876607519,0.00010389294373480684,-0.0002633948418345744
over,bullpen_quality_x_rest,interactions,REMOVE,-0.00014145703920440122,4.2923060982191785e-06,-0.00022272218870467153,0.00045503593766416106,-0.0008024342118753136
over,bullpen_workload_diff_3g,interactions,REMOVE,-0.00023877734575666887,9.418119861215324e-05,-0.0002606436191197048,-0.00027890940469732506,-0.0005097375578217989
over,total_x_bullpen_era,interactions,REMOVE,-2.3254903756375622e-05,-0.0001091581043624057,-5.514129835004766e-05,0.0002474711874699276,-0.0001761913997829767
