game_pk,pitcher,pitch_group,pitches,game_date
744977,543135,fastball,62,2024-08-17
744977,543135,offspeed,32,2024-08-17
744977,600917,breaking,1,2024-08-17
744977,600917,fastball,4,2024-08-17
744977,660896,breaking,2,2024-08-17
744977,660896,fastball,7,2024-08-17
744977,663485,breaking,2,2024-08-17
744977,663485,fastball,6,2024-08-17
744977,663485,offspeed,1,2024-08-17
744977,678692,breaking,11,2024-08-17
744977,678692,fastball,7,2024-08-17
744977,678692,offspeed,9,2024-08-17
744977,679156,breaking,3,2024-08-17
744977,679156,fastball,12,2024-08-17
744977,701581,breaking,22,2024-08-17
744977,701581,fastball,35,2024-08-17
744977,701581,offspeed,24,2024-08-17
744978,547973,fastball,2,2024-08-20
744978,547973,offspeed,2,2024-08-20
744978,592351,breaking,9,2024-08-20
744978,592351,fastball,17,2024-08-20
744978,592351,offspeed,1,2024-08-20
744978,656605,breaking,35,2024-08-20
744978,656605,fastball,63,2024-08-20
744978,670280,fastball,4,2024-08-20
744978,670280,offspeed,6,2024-08-20
744978,674003,breaking,21,2024-08-20
744978,674003,fastball,48,2024-08-20
744978,674003,offspeed,27,2024-08-20
744979,543135,breaking,8,2024-08-04
744979,543135,fastball,56,2024-08-04
744979,543135,offspeed,35,2024-08-04
744979,592155,breaking,5,2024-08-04
744979,592155,fastball,9,2024-08-04
744979,601713,breaking,40,2024-08-04
744979,601713,fastball,30,2024-08-04
744979,642520,breaking,7,2024-08-04
744979,642520,fastball,10,2024-08-04
744979,642520,offspeed,4,2024-08-04
744979,656271,breaking,4,2024-08-04
744979,656271,fastball,17,2024-08-04
744979,656271,offspeed,2,2024-08-04
744979,657514,breaking,10,2024-08-04
744979,657514,fastball,5,2024-08-04
744979,670174,breaking,3,2024-08-04
744979,670174,fastball,3,2024-08-04
744979,670174,offspeed,1,2024-08-04
744979,677161,breaking,7,2024-08-04
744979,677161,fastball,12,2024-08-04
744979,677161,offspeed,4,2024-08-04
744979,679156,breaking,11,2024-08-04
744979,679156,fastball,22,2024-08-04
744980,489446,fastball,16,2024-08-15
744980,489446,offspeed,9,2024-08-15
744980,600917,breaking,6,2024-08-15
744980,600917,fastball,19,2024-08-15
744980,600917,offspeed,2,2024-08-15
744980,641927,breaking,29,2024-08-15
744980,641927,fastball,38,2024-08-15
744980,641927,offspeed,26,2024-08-15
744980,643377,breaking,6,2024-08-15
744980,643377,fastball,8,2024-08-15
744980,643377,offspeed,1,2024-08-15
744980,660896,breaking,3,2024-08-15
744980,660896,fastball,12,2024-08-15
744980,660896,offspeed,5,2024-08-15
744980,661395,breaking,6,2024-08-15
744980,661395,fastball,4,2024-08-15
744980,661395,offspeed,8,2024-08-15
744980,674003,breaking,14,2024-08-15
744980,674003,fastball,60,2024-08-15
744980,674003,offspeed,30,2024-08-15
744980,679156,breaking,2,2024-08-15
744980,679156,fastball,9,2024-08-15
744981,502085,breaking,3,2024-08-07
744981,502085,fastball,9,2024-08-07
744981,519151,breaking,11,2024-08-07
744981,519151,fastball,3,2024-08-07
744981,519151,offspeed,4,2024-08-07
744981,570632,breaking,20,2024-08-07
744981,570632,fastball,38,2024-08-07
744981,570632,offspeed,7,2024-08-07
744981,579328,breaking,40,2024-08-07
744981,579328,fastball,48,2024-08-07
744981,579328,offspeed,12,2024-08-07
744981,600917,breaking,8,2024-08-07
744981,600917,fastball,21,2024-08-07
744981,600917,offspeed,3,2024-08-07
744981,605177,breaking,6,2024-08-07
744981,605177,fastball,10,2024-08-07
744981,605463,fastball,9,2024-08-07
744981,605463,offspeed,4,2024-08-07
744981,622250,breaking,3,2024-08-07
744981,622250,fastball,5,2024-08-07
744981,623352,breaking,4,2024-08-07
744981,623352,fastball,7,2024-08-07
744981,650556,breaking,7,2024-08-07
744981,650556,fastball,10,2024-08-07
744981,656271,breaking,6,2024-08-07
744981,656271,fastball,17,2024-08-07
744981,656271,offspeed,2,2024-08-07
744982,489446,fastball,10,2024-08-05
744982,489446,offspeed,15,2024-08-05
744982,502085,breaking,6,2024-08-05
744982,502085,fastball,21,2024-08-05
744982,519151,breaking,3,2024-08-05
744982,519151,fastball,6,2024-08-05
744982,519151,offspeed,4,2024-08-05
744982,571760,breaking,24,2024-08-05
744982,571760,fastball,38,2024-08-05
744982,571760,offspeed,18,2024-08-05
744982,600917,breaking,4,2024-08-05
744982,600917,fastball,11,2024-08-05
744982,605177,breaking,9,2024-08-05
744982,605177,fastball,5,2024-08-05
744982,623352,breaking,7,2024-08-05
744982,623352,fastball,19,2024-08-05
744982,650556,breaking,11,2024-08-05
744982,650556,fastball,6,2024-08-05
744982,657571,breaking,5,2024-08-05
744982,657571,fastball,7,2024-08-05
744982,686613,breaking,16,2024-08-05
744982,686613,fastball,70,2024-08-05
744982,686613,offspeed,11,2024-08-05
744983,623352,breaking,3,2024-08-06
744983,623352,fastball,6,2024-08-06
744983,641540,breaking,10,2024-08-06
744983,641540,fastball,44,2024-08-06
744983,641540,offspeed,7,2024-08-06
744983,641816,breaking,16,2024-08-06
744983,641816,fastball,42,2024-08-06
744983,641816,offspeed,18,2024-08-06
744983,664285,breaking,53,2024-08-06
744983,664285,fastball,22,2024-08-06
744983,664285,offspeed,32,2024-08-06
744984,453286,breaking,37,2024-07-25
744984,453286,fastball,36,2024-07-25
744984,453286,offspeed,12,2024-07-25
744984,502085,breaking,5,2024-07-25
744984,502085,fastball,13,2024-07-25
744984,502085,offspeed,1,2024-07-25
744984,600917,breaking,1,2024-07-25
744984,621051,breaking,8,2024-07-25
744984,621051,fastball,7,2024-07-25
744984,621383,breaking,3,2024-07-25
744984,621383,fastball,2,2024-07-25
744984,656629,breaking,6,2024-07-25
744984,656629,fastball,19,2024-07-25
744984,656641,breaking,2,2024-07-25
744984,656641,fastball,7,2024-07-25
744984,656641,offspeed,5,2024-07-25
744984,686563,breaking,23,2024-07-25
744984,686563,fastball,55,2024-07-25
744984,686563,offspeed,17,2024-07-25
744985,489446,fastball,3,2024-07-23
744985,489446,offspeed,3,2024-07-23
744985,592351,breaking,43,2024-07-23
744985,592351,fastball,33,2024-07-23
744985,592351,offspeed,4,2024-07-23
744985,605121,breaking,4,2024-07-23
744985,605121,fastball,9,2024-07-23
744985,621383,breaking,18,2024-07-23
744985,621383,fastball,10,2024-07-23
744985,621383,offspeed,4,2024-07-23
744985,622250,breaking,10,2024-07-23
744985,622250,fastball,3,2024-07-23
744985,641771,breaking,8,2024-07-23
744985,641771,fastball,8,2024-07-23
744985,641771,offspeed,3,2024-07-23
744985,676979,breaking,2,2024-07-23
744985,676979,fastball,72,2024-07-23
744986,472610,breaking,3,2024-08-02
744986,472610,fastball,4,2024-08-02
744986,570632,breaking,23,2024-08-02
744986,570632,fastball,29,2024-08-02
744986,570632,offspeed,17,2024-08-02
744986,592155,breaking,6,2024-08-02
744986,592155,fastball,5,2024-08-02
744986,605177,breaking,12,2024-08-02
744986,605177,fastball,12,2024-08-02
744986,608371,breaking,11,2024-08-02
744986,608371,fastball,2,2024-08-02
744986,641540,breaking,9,2024-08-02
744986,641540,fastball,26,2024-08-02
744986,641540,offspeed,3,2024-08-02
744986,656641,breaking,10,2024-08-02
744986,656641,fastball,22,2024-08-02
744986,656641,offspeed,9,2024-08-02
744986,670174,breaking,1,2024-08-02
744986,670174,fastball,8,2024-08-02
744986,676710,breaking,24,2024-08-02
744986,676710,fastball,62,2024-08-02
744986,676710,offspeed,9,2024-08-02
744987,489446,fastball,23,2024-08-03
744987,489446,offspeed,9,2024-08-03
744987,502085,breaking,10,2024-08-03
744987,502085,fastball,24,2024-08-03
744987,502085,offspeed,1,2024-08-03
744987,600917,breaking,11,2024-08-03
744987,600917,fastball,19,2024-08-03
744987,600917,offspeed,3,2024-08-03
744987,605177,breaking,9,2024-08-03
744987,605177,fastball,7,2024-08-03
744987,622250,breaking,12,2024-08-03
744987,622250,fastball,12,2024-08-03
744987,656557,breaking,45,2024-08-03
744987,656557,fastball,25,2024-08-03
744987,656557,offspeed,19,2024-08-03
744987,657514,breaking,8,2024-08-03
744987,657514,fastball,7,2024-08-03
744987,674003,breaking,9,2024-08-03
744987,674003,fastball,36,2024-08-03
744987,674003,offspeed,14,2024-08-03
744987,681867,breaking,10,2024-08-03
744987,681867,fastball,14,2024-08-03
744987,681867,offspeed,4,2024-08-03
744988,489446,fastball,15,2024-07-22
744988,489446,offspeed,6,2024-07-22
744988,502085,breaking,2,2024-07-22
744988,502085,fastball,10,2024-07-22
744988,547179,breaking,24,2024-07-22
744988,547179,fastball,61,2024-07-22
744988,547179,offspeed,9,2024-07-22
744988,600917,breaking,10,2024-07-22
744988,600917,fastball,11,2024-07-22
744988,600917,offspeed,1,2024-07-22
744988,605154,breaking,14,2024-07-22
744988,605154,fastball,14,2024-07-22
744988,607200,breaking,23,2024-07-22
744988,607200,fastball,60,2024-07-22
744988,607200,offspeed,15,2024-07-22
744988,621051,breaking,13,2024-07-22
744988,642546,breaking,7,2024-07-22
744988,642546,fastball,2,2024-07-22
744988,656629,breaking,2,2024-07-22
744988,656629,fastball,15,2024-07-22
744989,543135,breaking,6,2024-07-24
744989,543135,fastball,53,2024-07-24
744989,543135,offspeed,39,2024-07-24
744989,600917,breaking,6,2024-07-24
744989,600917,fastball,4,2024-07-24
744989,600917,offspeed,2,2024-07-24
744989,605121,breaking,4,2024-07-24
744989,605121,fastball,12,2024-07-24
744989,623167,breaking,18,2024-07-24
744989,623167,fastball,72,2024-07-24
744989,623167,offspeed,15,2024-07-24
744989,642520,breaking,2,2024-07-24
744989,642520,fastball,7,2024-07-24
744989,671111,breaking,2,2024-07-24
744989,671111,fastball,16,2024-07-24
744989,671111,offspeed,12,2024-07-24
744989,694363,breaking,11,2024-07-24
744989,694363,fastball,11,2024-07-24
744989,694363,offspeed,13,2024-07-24
744990,543135,breaking,11,2024-07-19
744990,543135,fastball,44,2024-07-19
744990,543135,offspeed,21,2024-07-19
744990,572143,breaking,5,2024-07-19
744990,572143,fastball,6,2024-07-19
744990,592351,breaking,6,2024-07-19
744990,592351,fastball,12,2024-07-19
744990,592351,offspeed,2,2024-07-19
744990,642016,breaking,3,2024-07-19
744990,642016,fastball,3,2024-07-19
744990,642546,breaking,16,2024-07-19
744990,642546,fastball,9,2024-07-19
744990,642546,offspeed,11,2024-07-19
744990,669203,breaking,40,2024-07-19
744990,669203,fastball,44,2024-07-19
744990,669203,offspeed,17,2024-07-19
744990,669211,breaking,10,2024-07-19
744990,669211,fastball,15,2024-07-19
744990,669211,offspeed,3,2024-07-19
744991,489446,fastball,10,2024-07-21
744991,489446,offspeed,3,2024-07-21
744991,502085,breaking,6,2024-07-21
744991,502085,fastball,13,2024-07-21
744991,571760,breaking,25,2024-07-21
744991,571760,fastball,54,2024-07-21
744991,571760,offspeed,21,2024-07-21
744991,572143,fastball,1,2024-07-21
744991,622250,breaking,18,2024-07-21
744991,622250,fastball,11,2024-07-21
744991,641329,breaking,10,2024-07-21
744991,641329,fastball,6,2024-07-21
744991,665152,breaking,9,2024-07-21
744991,665152,fastball,65,2024-07-21
744991,665152,offspeed,15,2024-07-21
744991,669211,breaking,4,2024-07-21
744991,669211,fastball,2,2024-07-21
744991,669211,offspeed,4,2024-07-21
744992,489446,breaking,1,2024-07-05
744992,489446,fastball,10,2024-07-05
744992,489446,offspeed,5,2024-07-05
744992,502085,breaking,6,2024-07-05
744992,502085,fastball,17,2024-07-05
744992,542888,breaking,2,2024-07-05
744992,542888,fastball,15,2024-07-05
744992,547179,breaking,11,2024-07-05
744992,547179,fastball,57,2024-07-05
744992,547179,offspeed,22,2024-07-05
744992,600917,breaking,8,2024-07-05
744992,600917,fastball,12,2024-07-05
744992,656641,breaking,3,2024-07-05
744992,656641,fastball,8,2024-07-05
744992,656641,offspeed,7,2024-07-05
744992,664208,breaking,6,2024-07-05
744992,664208,fastball,9,2024-07-05
744992,669358,breaking,40,2024-07-05
744992,669358,fastball,48,2024-07-05
744992,669358,offspeed,4,2024-07-05
744993,542888,breaking,1,2024-07-07
744993,542888,fastball,32,2024-07-07
744993,543135,breaking,16,2024-07-07
744993,543135,fastball,40,2024-07-07
744993,543135,offspeed,32,2024-07-07
744993,621363,breaking,3,2024-07-07
744993,621363,fastball,13,2024-07-07
744993,641793,breaking,40,2024-07-07
744993,641793,fastball,19,2024-07-07
744993,641793,offspeed,24,2024-07-07
744993,664076,breaking,8,2024-07-07
744993,664076,fastball,14,2024-07-07
744993,670955,fastball,14,2024-07-07
744993,670955,offspeed,6,2024-07-07
744993,681982,breaking,5,2024-07-07
744993,681982,fastball,21,2024-07-07
744993,681982,offspeed,5,2024-07-07
744994,453286,breaking,20,2024-07-20
744994,453286,fastball,22,2024-07-20
744994,453286,offspeed,11,2024-07-20
744994,518886,breaking,10,2024-07-20
744994,518886,fastball,14,2024-07-20
744994,570632,breaking,20,2024-07-20
744994,570632,fastball,26,2024-07-20
744994,570632,offspeed,21,2024-07-20
744994,600917,breaking,3,2024-07-20
744994,600917,fastball,7,2024-07-20
744994,600917,offspeed,5,2024-07-20
744994,642016,breaking,21,2024-07-20
744994,642016,fastball,23,2024-07-20
744994,642016,offspeed,1,2024-07-20
744994,656641,breaking,9,2024-07-20
744994,656641,fastball,12,2024-07-20
744994,656641,offspeed,2,2024-07-20
744994,657097,breaking,8,2024-07-20
744994,657097,fastball,6,2024-07-20
744994,657097,offspeed,4,2024-07-20
744994,666974,breaking,4,2024-07-20
744994,666974,fastball,10,2024-07-20
744994,666974,offspeed,1,2024-07-20
744994,672335,breaking,6,2024-07-20
744994,672335,fastball,14,2024-07-20
744994,680570,breaking,32,2024-07-20
744994,680570,fastball,48,2024-07-20
744994,680570,offspeed,23,2024-07-20
744995,489446,fastball,6,2024-07-06
744995,489446,offspeed,4,2024-07-06
744995,502085,breaking,4,2024-07-06
744995,502085,fastball,5,2024-07-06
744995,571760,breaking,30,2024-07-06
744995,571760,fastball,43,2024-07-06
744995,571760,offspeed,19,2024-07-06
744995,622250,breaking,7,2024-07-06
744995,622250,fastball,7,2024-07-06
744995,642546,breaking,2,2024-07-06
744995,656641,breaking,5,2024-07-06
744995,656641,fastball,7,2024-07-06
744995,656641,offspeed,5,2024-07-06
744995,664208,breaking,7,2024-07-06
744995,664208,fastball,6,2024-07-06
744995,671737,breaking,9,2024-07-06
744995,671737,fastball,49,2024-07-06
744995,671737,offspeed,21,2024-07-06
744995,687330,breaking,1,2024-07-06
744995,687330,fastball,24,2024-07-06
744996,453286,breaking,27,2024-07-04
744996,453286,fastball,49,2024-07-04
744996,453286,offspeed,14,2024-07-04
744996,570632,breaking,11,2024-07-04
744996,570632,fastball,22,2024-07-04
744996,570632,offspeed,6,2024-07-04
744996,650633,breaking,24,2024-07-04
744996,650633,fastball,45,2024-07-04
744996,650633,offspeed,23,2024-07-04
744996,663158,fastball,15,2024-07-04
744996,663158,offspeed,4,2024-07-04
744996,669093,breaking,9,2024-07-04
744996,669093,fastball,14,2024-07-04
744996,669093,offspeed,1,2024-07-04
744996,670970,breaking,3,2024-07-04
744996,670970,fastball,12,2024-07-04
744997,502085,breaking,4,2024-06-22
744997,502085,fastball,10,2024-06-22
744997,519293,breaking,6,2024-06-22
744997,519293,fastball,3,2024-06-22
744997,519293,offspeed,2,2024-06-22
744997,592351,breaking,38,2024-06-22
744997,592351,fastball,32,2024-06-22
744997,592351,offspeed,2,2024-06-22
744997,608379,breaking,14,2024-06-22
744997,608379,fastball,32,2024-06-22
744997,608379,offspeed,28,2024-06-22
744997,608717,breaking,6,2024-06-22
744997,608717,fastball,7,2024-06-22
744997,608717,offspeed,2,2024-06-22
744997,623433,breaking,3,2024-06-22
744997,623433,fastball,6,2024-06-22
744997,656271,breaking,4,2024-06-22
744997,656271,fastball,5,2024-06-22
744997,656271,offspeed,3,2024-06-22
744997,656641,breaking,12,2024-06-22
744997,656641,fastball,3,2024-06-22
744997,656641,offspeed,1,2024-06-22
744997,672582,breaking,9,2024-06-22
744997,672582,fastball,12,2024-06-22
744997,672582,offspeed,2,2024-06-22
744998,489446,fastball,11,2024-07-03
744998,489446,offspeed,4,2024-07-03
744998,592351,breaking,35,2024-07-03
744998,592351,fastball,37,2024-07-03
744998,592351,offspeed,5,2024-07-03
744998,600917,breaking,8,2024-07-03
744998,600917,fastball,16,2024-07-03
744998,600917,offspeed,6,2024-07-03
744998,641540,breaking,15,2024-07-03
744998,641540,fastball,29,2024-07-03
744998,641540,offspeed,14,2024-07-03
744998,656641,breaking,6,2024-07-03
744998,656641,fastball,3,2024-07-03
744998,656641,offspeed,2,2024-07-03
744998,663158,fastball,8,2024-07-03
744998,663158,offspeed,6,2024-07-03
744998,669093,breaking,3,2024-07-03
744998,669093,fastball,7,2024-07-03
744998,670970,breaking,4,2024-07-03
744998,670970,fastball,12,2024-07-03
744998,673513,breaking,8,2024-07-03
744998,673513,fastball,5,2024-07-03
744998,673513,offspeed,11,2024-07-03
744998,800049,breaking,39,2024-07-03
744998,800049,fastball,32,2024-07-03
744998,800049,offspeed,3,2024-07-03
744999,543135,breaking,13,2024-07-02
744999,543135,fastball,54,2024-07-02
744999,543135,offspeed,25,2024-07-02
744999,642546,breaking,15,2024-07-02
744999,642546,fastball,10,2024-07-02
744999,642546,offspeed,2,2024-07-02
744999,656302,breaking,48,2024-07-02
744999,656302,fastball,34,2024-07-02
744999,656302,offspeed,2,2024-07-02
744999,656354,breaking,6,2024-07-02
744999,656354,fastball,26,2024-07-02
744999,660853,breaking,9,2024-07-02
744999,660853,fastball,3,2024-07-02
744999,660853,offspeed,1,2024-07-02
744999,663568,breaking,7,2024-07-02
744999,663568,fastball,16,2024-07-02
744999,663568,offspeed,2,2024-07-02
745000,453286,breaking,19,2024-06-23
745000,453286,fastball,32,2024-06-23
745000,453286,offspeed,6,2024-06-23
745000,570632,breaking,21,2024-06-23
745000,570632,fastball,19,2024-06-23
745000,570632,offspeed,2,2024-06-23
745000,669674,breaking,7,2024-06-23
745000,669674,fastball,2,2024-06-23
745000,669674,offspeed,1,2024-06-23
745000,672578,breaking,6,2024-06-23
745000,672578,fastball,10,2024-06-23
745000,672578,offspeed,1,2024-06-23
745000,679525,breaking,39,2024-06-23
745000,679525,fastball,57,2024-06-23
745000,679525,offspeed,5,2024-06-23
745001,571760,breaking,28,2024-06-08
745001,571760,fastball,34,2024-06-08
745001,571760,offspeed,21,2024-06-08
745001,592351,breaking,24,2024-06-08
745001,592351,fastball,13,2024-06-08
745001,622786,breaking,11,2024-06-08
745001,622786,fastball,5,2024-06-08
745001,643511,breaking,6,2024-06-08
745001,643511,fastball,6,2024-06-08
745001,656641,breaking,2,2024-06-08
745001,656641,fastball,6,2024-06-08
745001,666808,breaking,13,2024-06-08
745001,666808,fastball,9,2024-06-08
745001,669062,breaking,4,2024-06-08
745001,669062,fastball,9,2024-06-08
745001,669062,offspeed,6,2024-06-08
745001,675921,breaking,22,2024-06-08
745001,675921,fastball,36,2024-06-08
745001,675921,offspeed,16,2024-06-08
745001,676254,breaking,4,2024-06-08
745001,676254,fastball,9,2024-06-08
745002,489446,fastball,10,2024-06-19
745002,489446,offspeed,6,2024-06-19
745002,570632,breaking,9,2024-06-19
745002,570632,fastball,18,2024-06-19
745002,570632,offspeed,2,2024-06-19
745002,571760,breaking,40,2024-06-19
745002,571760,fastball,46,2024-06-19
745002,571760,offspeed,3,2024-06-19
745002,605288,breaking,3,2024-06-19
745002,605288,fastball,7,2024-06-19
