game_pk,pitcher,game_date,team,bf,k,bb,hbp,hr,hits,fb,bip,outs,runs,close_outs,pitches,is_starter
777205,650893,2025-07-06,PIT,1,0,0,0,0,0,1,1,1.0,0,1.0,3,False
777205,662253,2025-07-06,SEA,3,1,0,0,0,0,1,2,3.0,0,3.0,14,False
777205,669387,2025-07-06,PIT,10,3,0,0,1,2,4,7,8.0,1,8.0,45,False
777205,669923,2025-07-06,SEA,24,9,0,0,0,4,5,15,19.0,0,19.0,93,True
777205,672841,2025-07-06,SEA,3,0,0,0,0,1,0,3,2.0,0,2.0,12,False
777205,694973,2025-07-06,PIT,20,10,0,1,0,5,3,9,15.0,0,15.0,78,True
777206,607455,2025-07-06,LAD,4,0,0,0,1,1,2,4,3.0,1,0.0,9,False
777206,642152,2025-07-06,LAD,1,1,0,0,0,0,0,0,1.0,0,0.0,4,False
777206,650556,2025-07-06,HOU,4,3,0,0,0,1,0,1,3.0,0,0.0,18,False
777206,656945,2025-07-06,LAD,5,1,0,0,2,3,3,4,2.0,2,0.0,24,False
777206,656986,2025-07-06,HOU,3,1,0,0,0,0,1,2,3.0,0,3.0,12,False
777206,681911,2025-07-06,LAD,4,2,0,0,0,0,0,2,4.0,0,4.0,16,False
777206,686218,2025-07-06,LAD,21,4,1,0,0,5,7,16,15.0,1,15.0,80,True
777206,687473,2025-07-06,HOU,22,1,1,0,0,4,11,20,18.0,1,18.0,80,True
777206,687911,2025-07-06,HOU,5,2,0,0,0,2,0,3,3.0,0,0.0,18,False
777206,694361,2025-07-06,LAD,6,1,1,1,0,2,0,3,2.0,1,2.0,23,False
777207,592094,2025-07-06,SD,4,1,0,0,0,1,1,3,3.0,0,3.0,19,False
777207,592426,2025-07-06,TEX,4,1,0,0,0,0,0,3,4.0,0,0.0,18,False
777207,606996,2025-07-06,SD,11,2,0,0,0,0,4,9,11.0,0,11.0,43,False
777207,656641,2025-07-06,TEX,16,1,3,0,0,5,3,12,9.0,3,9.0,62,False
777207,663158,2025-07-06,SD,3,2,0,0,0,0,0,1,3.0,0,0.0,12,False
777207,669093,2025-07-06,SD,3,2,0,0,0,0,1,1,3.0,0,3.0,9,False
777207,670970,2025-07-06,SD,4,1,0,0,0,1,2,3,3.0,0,0.0,13,False
777207,683004,2025-07-06,TEX,18,5,2,0,0,5,3,11,11.0,1,11.0,85,True
777207,688158,2025-07-06,SD,9,1,1,0,0,4,0,7,4.0,1,4.0,37,True
777208,573124,2025-07-07,CIN,5,2,0,1,0,1,0,2,3.0,0,0.0,14,False
777208,608718,2025-07-07,CIN,7,2,0,0,1,1,3,5,6.0,1,0.0,25,False
777208,663903,2025-07-07,CIN,23,3,1,1,0,7,7,18,15.0,2,15.0,96,True
777208,669199,2025-07-07,MIA,10,3,0,0,0,2,1,7,8.0,0,0.0,39,False
777208,669622,2025-07-07,MIA,1,1,0,0,0,0,0,0,1.0,0,0.0,3,False
777208,676083,2025-07-07,MIA,20,3,2,0,0,1,5,15,18.0,1,15.0,82,True
777208,680689,2025-07-07,CIN,5,0,0,0,0,1,1,5,3.0,2,2.0,22,False
777209,596295,2025-07-07,COL,22,5,1,0,1,7,5,16,14.0,5,14.0,91,True
777209,623474,2025-07-07,COL,5,2,0,0,0,2,0,3,3.0,0,2.0,16,False
777209,641755,2025-07-07,COL,6,1,0,0,0,3,0,5,3.0,2,2.0,25,False
777209,657514,2025-07-07,BOS,3,1,0,0,0,0,1,2,3.0,0,0.0,12,False
777209,660896,2025-07-07,BOS,5,2,1,0,0,1,1,2,3.0,0,0.0,21,False
777209,669020,2025-07-07,COL,6,2,0,0,2,2,2,4,4.0,2,0.0,28,False
777209,669684,2025-07-07,BOS,6,1,1,0,0,1,1,4,3.0,2,3.0,26,False
777209,676477,2025-07-07,BOS,1,1,0,0,0,0,0,0,1.0,0,1.0,4,False
777209,690916,2025-07-07,BOS,22,6,1,0,0,5,2,15,17.0,1,15.0,91,True
777210,547184,2025-07-06,ATH,5,1,1,0,1,1,2,3,3.0,1,0.0,22,False
777210,643511,2025-07-06,SF,3,0,0,0,0,0,2,3,3.0,0,0.0,6,False
777210,656794,2025-07-06,ATH,1,1,0,0,0,0,0,0,1.0,0,0.0,3,False
777210,666808,2025-07-06,SF,6,0,2,0,0,1,0,4,3.0,1,0.0,19,False
777210,669372,2025-07-06,ATH,13,2,2,0,0,3,6,9,7.0,3,1.0,59,False
777210,678495,2025-07-06,SF,4,1,0,0,0,1,0,3,3.0,0,0.0,9,False
777210,682052,2025-07-06,ATH,20,8,1,1,1,5,4,10,13.0,2,13.0,88,True
777210,695243,2025-07-06,ATH,3,1,0,0,0,0,1,2,3.0,0,0.0,16,False
777210,702352,2025-07-06,SF,3,1,0,0,0,0,1,2,3.0,0,0.0,11,False
777210,806185,2025-07-06,SF,22,6,5,0,1,3,6,11,15.0,1,12.0,90,True
777211,663947,2025-07-07,DET,3,0,0,0,0,0,0,3,3.0,0,3.0,7,False
777211,669358,2025-07-07,TB,27,7,2,0,1,7,8,18,18.0,3,18.0,95,True
777211,669724,2025-07-07,DET,4,1,0,0,0,1,1,3,3.0,0,0.0,18,False
777211,672456,2025-07-07,DET,21,4,1,0,0,4,6,16,18.0,1,18.0,68,True
777211,676684,2025-07-07,DET,4,1,1,0,0,0,1,2,3.0,0,0.0,19,False
777211,801434,2025-07-07,TB,9,3,1,0,2,2,4,5,6.0,2,0.0,36,False
777212,621244,2025-07-07,TOR,23,4,2,1,0,2,9,16,18.0,1,15.0,76,True
777212,641302,2025-07-07,CWS,9,2,0,0,0,0,0,7,9.0,0,0.0,36,False
777212,643338,2025-07-07,TOR,5,0,0,0,0,2,1,5,3.0,0,0.0,12,False
777212,673820,2025-07-07,TOR,10,1,1,0,0,4,3,8,4.0,3,0.0,44,False
777212,680704,2025-07-07,TOR,2,1,0,0,0,0,1,1,2.0,0,0.0,6,False
777212,680732,2025-07-07,CWS,24,2,3,0,3,6,8,19,15.0,5,15.0,85,True
777212,685126,2025-07-07,CWS,7,0,2,0,0,2,1,5,3.0,3,0.0,19,False
777213,458677,2025-07-06,BOS,4,0,1,0,0,1,2,3,2.0,0,0.0,20,False
777213,547973,2025-07-06,BOS,4,2,0,0,0,1,0,2,3.0,0,3.0,13,False
777213,605177,2025-07-06,WSH,5,1,0,0,1,2,1,4,3.0,1,1.0,18,False
777213,640448,2025-07-06,WSH,1,0,0,0,0,0,1,1,1.0,0,0.0,1,False
777213,663855,2025-07-06,BOS,5,1,1,0,0,1,1,3,3.0,1,1.0,23,False
777213,666168,2025-07-06,WSH,4,1,1,0,0,1,0,2,2.0,0,2.0,15,False
777213,669371,2025-07-06,WSH,4,1,0,0,0,0,3,3,4.0,0,3.0,15,False
777213,669711,2025-07-06,BOS,3,0,2,0,0,0,1,1,1.0,1,1.0,20,False
777213,676477,2025-07-06,BOS,4,1,0,1,0,0,0,2,3.0,0,3.0,17,False
777213,676979,2025-07-06,BOS,26,7,2,0,0,9,6,17,15.0,2,8.0,98,True
777213,678606,2025-07-06,WSH,3,1,0,0,0,0,0,2,3.0,1,2.0,9,False
777213,695418,2025-07-06,WSH,7,1,0,0,0,2,2,6,6.0,0,6.0,26,False
777213,829272,2025-07-06,WSH,16,2,0,1,1,7,2,13,8.0,4,1.0,55,True
777214,519326,2025-07-06,LAA,3,1,0,0,0,0,1,2,3.0,0,3.0,15,False
777214,542881,2025-07-06,LAA,24,2,2,0,1,8,10,20,15.0,3,15.0,91,True
777214,592332,2025-07-06,TOR,27,9,3,0,1,7,7,15,17.0,2,17.0,107,True
777214,621114,2025-07-06,TOR,6,3,1,0,0,1,1,2,4.0,0,4.0,24,False
777214,641401,2025-07-06,LAA,3,2,0,0,0,0,0,1,3.0,0,3.0,15,False
777214,656271,2025-07-06,LAA,2,0,0,0,0,0,0,2,3.0,0,3.0,10,False
777214,656546,2025-07-06,TOR,3,1,0,0,0,0,0,2,3.0,0,3.0,7,False
777214,663893,2025-07-06,TOR,5,1,1,0,0,1,1,3,3.0,0,3.0,16,False
777215,656186,2025-07-06,CWS,3,0,0,0,1,1,1,3,2.0,2,2.0,6,False
777215,675848,2025-07-06,COL,6,2,0,0,0,0,4,4,6.0,0,6.0,27,False
777215,678020,2025-07-06,COL,4,0,1,0,0,0,2,3,3.0,0,3.0,12,False
777215,678024,2025-07-06,CWS,13,2,2,0,0,2,4,9,9.0,0,9.0,51,False
777215,680767,2025-07-06,COL,4,1,1,0,0,0,1,2,3.0,0,3.0,12,False
777215,681343,2025-07-06,CWS,20,2,2,1,1,5,5,15,13.0,4,13.0,71,True
777215,688642,2025-07-06,COL,6,1,1,0,0,2,0,4,4.0,1,4.0,22,False
777215,801403,2025-07-06,COL,19,2,4,0,0,5,3,13,11.0,3,11.0,92,True
777216,606965,2025-07-06,NYM,7,2,0,0,0,1,2,5,6.0,0,6.0,26,True
777216,608331,2025-07-06,NYY,23,5,1,1,0,6,7,16,15.0,2,9.0,99,True
777216,623211,2025-07-06,NYM,6,2,1,0,0,2,1,3,3.0,1,3.0,26,False
777216,642207,2025-07-06,NYY,3,2,0,0,0,0,0,1,3.0,0,3.0,15,False
777216,642528,2025-07-06,NYY,5,0,0,0,0,3,0,5,3.0,2,3.0,12,False
777216,643410,2025-07-06,NYY,3,0,1,1,0,0,0,1,2.0,0,2.0,16,False
777216,647315,2025-07-06,NYM,9,0,0,0,1,5,1,9,4.0,2,4.0,27,False
777216,657612,2025-07-06,NYY,4,0,0,0,0,1,0,4,4.0,0,4.0,10,False
777216,663399,2025-07-06,NYM,11,2,0,0,1,3,5,9,8.0,3,1.0,52,False
777216,670329,2025-07-06,NYM,7,2,0,0,0,1,2,5,6.0,0,6.0,31,False
777217,554430,2025-07-06,PHI,28,12,0,0,1,1,5,16,27.0,1,27.0,108,True
777217,594580,2025-07-06,CIN,2,1,0,0,0,1,0,1,1.0,1,1.0,9,False
777217,605130,2025-07-06,CIN,6,3,1,0,0,2,1,2,3.0,0,3.0,29,False
777217,663574,2025-07-06,CIN,5,1,0,0,1,2,2,4,3.0,2,3.0,19,False
777217,668933,2025-07-06,CIN,5,2,1,0,0,0,0,2,3.0,0,3.0,22,False
777217,695505,2025-07-06,CIN,20,7,4,0,0,2,2,8,14.0,0,14.0,91,True
777218,543101,2025-07-06,AZ,17,6,0,2,2,4,4,9,12.0,3,12.0,60,True
777218,547179,2025-07-06,KC,24,7,1,0,0,2,7,16,21.0,0,12.0,82,True
777218,608032,2025-07-06,KC,4,0,0,1,0,0,3,3,3.0,0,0.0,12,False
777218,656222,2025-07-06,AZ,3,0,0,0,0,1,0,3,3.0,1,0.0,10,False
777218,668674,2025-07-06,KC,4,2,0,0,0,1,1,2,3.0,0,0.0,16,False
777218,686826,2025-07-06,AZ,17,2,2,0,0,3,6,13,12.0,0,0.0,66,False
777219,571510,2025-07-06,CHC,19,9,1,0,0,3,3,9,15.0,0,6.0,87,True
777219,607200,2025-07-06,STL,10,0,4,0,0,2,2,6,4.0,1,4.0,53,True
777219,667463,2025-07-06,STL,7,0,1,0,0,4,0,6,2.0,3,0.0,28,False
777219,676617,2025-07-06,STL,9,3,0,1,0,2,2,5,6.0,0,0.0,39,False
777219,681517,2025-07-06,STL,5,1,0,0,0,1,3,4,4.0,0,0.0,17,False
777219,694037,2025-07-06,CHC,2,0,0,0,0,0,1,2,2.0,0,0.0,5,False
777219,694335,2025-07-06,STL,13,2,0,0,1,4,2,11,8.0,7,0.0,51,False
777219,696136,2025-07-06,CHC,12,2,0,0,0,3,3,10,10.0,0,0.0,41,False
777220,592779,2025-07-06,MIN,3,0,0,0,0,0,1,3,3.0,0,3.0,12,False
777220,623437,2025-07-06,MIN,6,0,0,0,0,2,1,6,3.0,3,1.0,15,False
777220,643377,2025-07-06,MIN,7,1,0,0,0,3,0,6,3.0,2,3.0,13,False
777220,656876,2025-07-06,TB,8,2,0,0,1,3,1,6,6.0,1,6.0,32,True
777220,657746,2025-07-06,MIN,23,8,1,0,1,6,7,14,18.0,2,18.0,98,True
777220,664126,2025-07-06,TB,6,1,0,0,0,1,2,5,5.0,0,5.0,18,False
777220,671212,2025-07-06,TB,19,7,1,0,0,2,4,11,15.0,1,15.0,95,False
777220,679358,2025-07-06,TB,4,0,1,0,0,0,0,3,3.0,1,1.0,13,False
777220,682254,2025-07-06,TB,4,1,2,0,1,1,1,1,1.0,2,1.0,23,False
777220,686973,2025-07-06,MIN,3,0,0,0,0,0,0,3,3.0,0,3.0,9,False
777221,623352,2025-07-05,HOU,5,2,0,0,0,1,2,3,4.0,0,4.0,24,False
777221,642152,2025-07-05,LAD,5,0,0,0,0,1,4,5,4.0,1,4.0,24,False
777221,650556,2025-07-05,HOU,4,1,1,1,0,0,0,1,2.0,0,2.0,14,False
777221,656986,2025-07-05,HOU,3,1,0,0,0,1,1,2,3.0,0,3.0,8,False
777221,660271,2025-07-05,LAD,6,3,0,0,0,1,1,3,6.0,0,6.0,31,True
777221,664285,2025-07-05,HOU,28,7,2,0,2,7,5,19,18.0,4,16.0,102,True
777221,669193,2025-07-05,LAD,3,1,0,0,0,0,1,2,3.0,0,3.0,9,False
777221,680736,2025-07-05,LAD,22,6,1,0,1,7,5,15,14.0,5,11.0,87,False
777222,572955,2025-07-06,ATL,6,1,1,0,0,2,1,4,3.0,0,3.0,21,False
777222,622554,2025-07-06,BAL,5,2,0,0,1,2,1,3,3.0,1,3.0,22,False
777222,628452,2025-07-06,ATL,3,2,0,0,0,0,1,1,3.0,0,3.0,12,False
777222,642397,2025-07-06,BAL,1,1,0,0,0,0,0,0,1.0,0,1.0,7,False
777222,656550,2025-07-06,ATL,23,5,3,1,1,4,4,14,18.0,2,18.0,96,True
777222,666974,2025-07-06,BAL,4,1,0,0,0,1,0,3,3.0,0,3.0,14,False
777222,669276,2025-07-06,ATL,3,1,0,0,0,0,1,2,3.0,0,3.0,9,False
777222,669432,2025-07-06,BAL,24,6,2,0,0,4,6,16,20.0,0,20.0,88,True
777223,455119,2025-07-05,TEX,2,1,0,0,0,0,0,1,2.0,0,0.0,11,False
777223,542888,2025-07-05,TEX,1,0,0,0,0,0,0,1,1.0,0,0.0,3,False
777223,571578,2025-07-05,TEX,25,3,1,0,1,6,6,21,18.0,2,9.0,91,True
777223,571948,2025-07-05,TEX,5,1,0,0,0,1,2,4,4.0,2,1.0,18,False
777223,592426,2025-07-05,TEX,3,0,2,0,0,1,0,1,0.0,0,0.0,14,False
777223,593974,2025-07-05,SD,4,1,0,0,0,0,0,3,4.0,0,0.0,15,False
777223,663568,2025-07-05,SD,26,2,1,1,2,9,6,22,16.0,5,11.0,83,True
777223,663773,2025-07-05,SD,5,1,1,0,0,2,0,3,2.0,1,2.0,18,False
777223,673513,2025-07-05,SD,3,0,1,0,0,0,2,2,2.0,1,0.0,17,False
777223,674384,2025-07-05,SD,2,0,0,0,0,0,1,2,3.0,0,0.0,11,False
777223,676395,2025-07-05,TEX,5,2,1,0,0,2,0,2,2.0,0,0.0,25,False
777224,605540,2025-07-06,MIL,20,8,0,0,1,2,4,12,18.0,1,18.0,70,True
777224,656730,2025-07-06,MIL,3,2,0,0,0,0,0,1,3.0,0,3.0,12,False
777224,665795,2025-07-06,MIA,27,5,0,2,1,5,2,20,21.0,2,21.0,90,True
777224,678368,2025-07-06,MIA,9,0,0,0,0,4,2,9,6.0,1,6.0,27,False
777224,681982,2025-07-06,MIL,3,0,0,0,0,1,0,3,3.0,0,3.0,14,False
777224,682842,2025-07-06,MIL,3,2,0,0,0,0,1,1,3.0,0,3.0,15,False
777225,622491,2025-07-05,SEA,23,8,0,0,0,2,3,15,21.0,0,21.0,99,True
777225,642701,2025-07-05,PIT,3,0,0,0,0,0,2,3,3.0,0,3.0,11,False
777225,657571,2025-07-05,PIT,6,0,1,1,0,2,0,4,2.0,1,2.0,26,False
777225,662253,2025-07-05,SEA,3,2,0,0,0,0,1,1,3.0,0,3.0,10,False
777225,666374,2025-07-05,SEA,4,1,1,0,0,0,0,2,3.0,0,3.0,17,False
777225,676755,2025-07-05,PIT,4,3,0,0,0,0,0,1,4.0,0,4.0,24,False
777225,681347,2025-07-05,PIT,22,6,4,0,0,3,5,12,15.0,0,15.0,89,True
777226,596001,2025-07-06,CLE,2,0,0,0,0,0,1,2,2.0,0,0.0,8,False
777226,661403,2025-07-06,CLE,4,1,0,1,0,0,1,2,3.0,0,3.0,16,False
777226,668909,2025-07-06,CLE,22,8,3,0,0,1,4,11,18.0,0,18.0,97,True
777226,669373,2025-07-06,DET,24,10,0,0,0,3,4,14,21.0,0,21.0,93,True
777226,671922,2025-07-06,CLE,7,0,0,0,2,5,4,7,1.0,6,0.0,16,False
777226,672578,2025-07-06,DET,3,0,0,0,0,0,1,3,3.0,1,0.0,9,False
777226,681870,2025-07-06,CLE,3,1,2,0,0,0,0,0,1.0,0,1.0,19,False
777226,683769,2025-07-06,CLE,5,1,0,0,0,0,1,4,5.0,0,5.0,16,False
777226,690544,2025-07-06,DET,4,1,1,0,0,2,0,2,1.0,1,1.0,15,False
777226,695445,2025-07-06,DET,7,1,1,0,0,1,2,5,5.0,0,5.0,30,False
777227,622663,2025-07-05,ATH,22,2,2,2,1,5,2,16,13.0,5,8.0,94,True
777227,643511,2025-07-05,SF,3,0,0,0,0,0,1,3,3.0,0,0.0,7,False
777227,656794,2025-07-05,ATH,6,2,0,1,0,2,0,3,3.0,2,0.0,20,False
777227,657277,2025-07-05,SF,28,6,3,0,0,7,3,19,20.0,2,6.0,108,True
777227,663687,2025-07-05,ATH,4,1,0,0,0,2,0,3,3.0,0,0.0,15,False
777227,665660,2025-07-05,ATH,4,1,1,0,0,0,1,2,3.0,0,0.0,16,False
777227,678495,2025-07-05,SF,1,0,0,0,0,0,1,1,1.0,0,0.0,6,False
777227,686993,2025-07-05,ATH,7,0,1,0,0,1,2,6,5.0,0,0.0,29,False
777227,702352,2025-07-05,SF,3,2,0,0,0,0,1,1,3.0,0,0.0,16,False
777228,621111,2025-07-05,BOS,23,2,0,0,0,8,4,21,15.0,3,6.0,100,True
777228,657514,2025-07-05,BOS,6,1,0,0,0,0,0,5,6.0,0,0.0,17,False
777228,660896,2025-07-05,BOS,3,1,0,0,0,0,1,2,3.0,0,0.0,10,False
777228,669711,2025-07-05,BOS,4,0,0,0,0,1,3,4,3.0,0,0.0,11,False
777228,671131,2025-07-05,WSH,3,0,0,0,0,0,2,3,3.0,0,0.0,9,False
777228,674285,2025-07-05,WSH,4,1,0,0,0,1,0,3,3.0,1,0.0,11,False
777228,680730,2025-07-05,WSH,31,4,1,0,1,10,9,26,18.0,9,6.0,95,True
777228,702795,2025-07-05,WSH,3,1,0,0,0,0,0,2,3.0,0,0.0,10,False
777229,518489,2025-07-05,CHC,4,0,0,0,0,2,1,4,3.0,0,3.0,7,False
777229,519141,2025-07-05,CHC,4,1,2,0,0,1,0,1,1.0,0,1.0,25,True
777229,519151,2025-07-05,CHC,3,1,0,0,0,1,0,2,3.0,0,3.0,13,False
777229,571927,2025-07-05,STL,8,3,2,0,1,1,3,3,5.0,1,5.0,31,False
777229,573204,2025-07-05,CHC,3,1,0,0,0,0,1,2,3.0,0,3.0,14,False
777229,623167,2025-07-05,CHC,15,2,0,0,1,4,7,13,11.0,3,11.0,64,False
777229,641745,2025-07-05,CHC,8,1,0,0,2,5,5,7,3.0,5,1.0,31,False
777229,664854,2025-07-05,STL,3,1,0,0,0,0,2,2,3.0,0,3.0,11,False
777229,668941,2025-07-05,STL,5,1,0,0,0,1,1,3,3.0,1,1.0,17,False
777229,669461,2025-07-05,STL,23,4,4,0,1,4,5,15,15.0,2,15.0,94,True
777229,681517,2025-07-05,STL,4,0,0,0,0,3,1,4,1.0,1,1.0,18,False
777229,687863,2025-07-05,CHC,3,2,0,0,0,0,1,1,3.0,0,3.0,14,False
777230,543056,2025-07-05,MIN,3,1,0,0,0,0,0,2,3.0,0,3.0,14,False
777230,643377,2025-07-05,MIN,3,0,1,0,0,0,1,2,3.0,0,3.0,12,False
777230,661395,2025-07-05,MIN,10,3,2,0,0,2,1,5,6.0,0,6.0,38,False
777230,663485,2025-07-05,MIN,3,2,0,0,0,0,1,1,3.0,0,3.0,19,True
777230,664076,2025-07-05,TB,3,0,1,0,0,2,0,2,3.0,1,3.0,9,False
777230,670955,2025-07-05,TB,3,1,0,0,0,0,2,2,3.0,0,3.0,9,False
777230,671737,2025-07-05,TB,24,5,1,0,0,6,7,18,17.0,1,12.0,88,True
777230,682254,2025-07-05,TB,5,1,1,0,0,1,2,3,3.0,0,3.0,17,False
777230,687330,2025-07-05,TB,4,0,1,0,1,2,1,3,1.0,4,1.0,10,False
777230,701519,2025-07-05,MIN,20,1,0,0,0,9,7,19,12.0,5,8.0,68,False
777231,445276,2025-07-05,LAA,3,3,0,0,0,0,0,0,3.0,0,3.0,13,False
777231,453286,2025-07-05,TOR,19,4,3,1,0,5,3,11,12.0,2,12.0,72,True
777231,641401,2025-07-05,LAA,3,1,0,0,0,1,1,2,2.0,0,2.0,13,False
777231,666171,2025-07-05,LAA,9,2,2,0,0,2,1,5,6.0,1,6.0,29,False
777231,672282,2025-07-05,LAA,5,1,0,0,0,2,1,4,3.0,0,3.0,21,False
777231,680704,2025-07-05,TOR,3,0,0,0,0,0,2,3,3.0,0,3.0,12,False
777231,680755,2025-07-05,TOR,8,1,2,0,0,0,3,5,6.0,0,6.0,30,False
777231,681751,2025-07-05,TOR,14,4,0,0,0,2,2,10,12.0,1,12.0,47,False
777231,686799,2025-07-05,LAA,24,1,2,0,1,6,4,21,16.0,3,16.0,82,True
777231,820862,2025-07-05,LAA,6,0,1,0,0,2,2,5,3.0,0,3.0,28,False
777232,608566,2025-07-05,COL,29,2,1,0,1,11,9,26,18.0,6,5.0,90,True
777232,621051,2025-07-05,CWS,4,0,0,0,0,1,1,4,3.0,0,0.0,12,False
777232,623474,2025-07-05,COL,9,1,3,0,0,3,1,5,3.0,2,0.0,34,False
777232,669020,2025-07-05,COL,8,2,1,0,1,1,4,5,6.0,2,0.0,33,False
777232,673929,2025-07-05,CWS,6,1,1,0,0,1,1,4,5.0,0,0.0,27,False
777232,685126,2025-07-05,CWS,4,1,0,0,1,1,2,3,3.0,1,0.0,17,False
777232,686563,2025-07-05,CWS,25,1,2,0,0,8,4,22,16.0,2,3.0,78,True
777233,605447,2025-07-05,PHI,4,0,0,0,0,1,0,4,3.0,0,3.0,12,False
777233,608718,2025-07-05,CIN,5,2,0,0,1,1,1,3,3.0,2,0.0,20,False
777233,621381,2025-07-05,PHI,4,1,0,0,0,1,2,3,3.0,0,0.0,24,False
777233,621383,2025-07-05,PHI,3,0,0,0,0,0,2,3,3.0,0,3.0,12,False
777233,624133,2025-07-05,PHI,22,6,2,0,1,5,6,14,15.0,1,15.0,80,True
777233,666157,2025-07-05,CIN,24,8,2,0,2,4,4,14,18.0,3,18.0,85,True
777233,668933,2025-07-05,CIN,3,1,0,0,0,0,0,2,3.0,0,3.0,10,False
777233,689147,2025-07-05,PHI,4,0,0,0,0,1,0,4,3.0,0,3.0,13,False
777234,571946,2025-07-05,AZ,3,1,0,0,0,0,2,2,3.0,0,0.0,11,False
777234,608379,2025-07-05,KC,21,4,4,1,0,4,3,12,12.0,2,12.0,98,True
777234,656464,2025-07-05,AZ,4,1,0,0,0,1,2,3,3.0,0,0.0,13,False
777234,663738,2025-07-05,KC,5,1,2,0,0,0,0,2,3.0,0,0.0,26,False
777234,664199,2025-07-05,KC,5,0,0,0,0,2,1,5,3.0,1,0.0,14,False
777234,669194,2025-07-05,AZ,24,5,0,0,0,4,6,19,21.0,1,15.0,86,True
777234,669674,2025-07-05,KC,5,0,0,1,1,1,2,4,3.0,2,0.0,18,False
777234,670167,2025-07-05,KC,4,2,0,0,0,1,1,2,3.0,2,2.0,12,False
777235,500743,2025-07-04,LAD,5,0,2,0,0,1,0,3,3.0,0,0.0,14,False
777235,607455,2025-07-04,LAD,9,0,1,0,0,2,2,8,6.0,1,0.0,26,False
777235,621121,2025-07-04,HOU,25,4,4,0,1,4,8,17,18.0,1,6.0,87,True
777235,663562,2025-07-04,LAD,14,3,3,1,2,6,3,7,4.0,10,0.0,47,False
777235,669920,2025-07-04,HOU,14,2,2,0,0,2,4,10,9.0,0,0.0,57,False
777235,676263,2025-07-04,LAD,8,2,2,0,0,2,1,4,5.0,1,0.0,34,False
777235,676508,2025-07-04,LAD,18,3,0,0,3,9,6,15,9.0,6,6.0,59,True
777236,660825,2025-07-04,SEA,5,3,1,0,0,1,0,1,3.0,0,0.0,26,False
777236,663423,2025-07-04,SEA,7,1,0,0,0,1,3,6,6.0,0,0.0,18,False
777236,663559,2025-07-04,PIT,21,4,0,0,3,3,10,17,17.0,4,10.0,75,True
777236,677952,2025-07-04,PIT,11,2,0,0,1,4,3,8,7.0,2,0.0,30,False
777236,693433,2025-07-04,SEA,23,8,2,0,0,3,4,13,18.0,0,12.0,93,True
777237,552640,2025-07-05,BAL,3,0,0,0,0,0,0,3,3.0,0,3.0,10,False
777237,606160,2025-07-05,ATL,6,1,1,0,0,2,0,4,3.0,3,1.0,26,False
777237,607481,2025-07-05,ATL,11,5,1,1,2,2,3,4,7.0,3,7.0,52,True
777237,628452,2025-07-05,ATL,4,1,1,0,0,0,2,2,3.0,0,3.0,16,False
777237,641329,2025-07-05,BAL,4,3,1,0,0,0,0,0,3.0,0,3.0,17,False
777237,642397,2025-07-05,BAL,4,1,0,1,0,1,0,2,2.0,0,2.0,15,False
777237,642585,2025-07-05,BAL,3,2,0,0,0,0,0,1,3.0,0,3.0,13,False
777237,656240,2025-07-05,BAL,6,1,2,0,0,1,0,3,3.0,1,3.0,24,False
777237,660853,2025-07-05,ATL,3,1,1,0,0,0,1,1,2.0,0,2.0,17,False
777237,665152,2025-07-05,BAL,22,3,1,0,2,8,8,17,13.0,5,13.0,87,True
777237,666974,2025-07-05,BAL,3,1,0,0,0,0,0,2,3.0,0,0.0,13,False
777237,678226,2025-07-05,ATL,6,4,1,0,0,0,1,1,5.0,0,5.0,27,False
777237,680735,2025-07-05,ATL,4,2,0,0,0,2,0,2,2.0,1,2.0,15,False
777237,689266,2025-07-05,ATL,10,1,0,0,1,2,4,9,8.0,2,8.0,39,False
777238,615698,2025-07-05,MIA,18,6,1,0,0,6,3,11,11.0,2,11.0,71,True
777238,657649,2025-07-05,MIL,4,1,0,0,0,1,0,3,3.0,2,3.0,16,False
777238,663969,2025-07-05,MIA,2,0,0,0,0,0,0,2,2.0,0,2.0,9,False
777238,669084,2025-07-05,MIL,6,2,0,0,0,0,2,4,6.0,0,6.0,23,False
777238,669199,2025-07-05,MIA,3,0,0,0,0,0,3,3,3.0,0,3.0,8,False
777238,676534,2025-07-05,MIA,5,2,0,0,0,2,0,3,3.0,0,3.0,22,False
777238,678692,2025-07-05,MIA,3,2,0,0,0,0,0,1,3.0,0,3.0,8,False
777238,681006,2025-07-05,MIA,6,2,0,0,0,1,1,4,5.0,0,5.0,19,False
777238,683232,2025-07-05,MIL,3,0,0,0,0,3,0,3,0.0,0,0.0,9,False
777238,694477,2025-07-05,MIL,20,2,1,0,1,4,4,16,15.0,2,15.0,72,True
777239,455119,2025-07-04,TEX,5,1,1,0,0,1,0,3,3.0,0,3.0,17,False
777239,542888,2025-07-04,TEX,3,1,0,0,0,0,1,2,3.0,0,3.0,11,False
777239,571948,2025-07-04,TEX,4,2,0,0,0,2,0,2,2.0,1,2.0,18,False
777239,592094,2025-07-04,SD,3,1,1,0,0,0,0,1,3.0,0,3.0,10,False
777239,657097,2025-07-04,TEX,5,0,1,0,0,1,4,4,3.0,0,3.0,10,False
777239,663158,2025-07-04,SD,4,1,0,0,0,1,1,3,3.0,0,3.0,23,False
777239,669093,2025-07-04,SD,5,1,1,0,0,1,2,3,3.0,0,3.0,13,False
