game_pk,team,batter,game_date,batting_order
777333,PHI,664761,2025-06-28,3
777333,PHI,592206,2025-06-28,4
777333,PHI,596146,2025-06-28,5
777333,PHI,592663,2025-06-28,6
777333,PHI,681082,2025-06-28,7
777333,PHI,805249,2025-06-28,8
777333,PHI,669016,2025-06-28,9
777334,DET,690993,2025-06-27,1
777334,DET,650402,2025-06-27,2
777334,DET,681481,2025-06-27,3
777334,DET,682985,2025-06-27,4
777334,DET,679529,2025-06-27,5
777334,DET,672761,2025-06-27,6
777334,DET,693307,2025-06-27,7
777334,DET,678009,2025-06-27,8
777334,DET,595879,2025-06-27,9
777334,MIN,621439,2025-06-27,1
777334,MIN,663616,2025-06-27,2
777334,MIN,650489,2025-06-27,3
777334,MIN,621043,2025-06-27,4
777334,MIN,670242,2025-06-27,5
777334,MIN,686797,2025-06-27,6
777334,MIN,665019,2025-06-27,7
777334,MIN,664056,2025-06-27,8
777334,MIN,543877,2025-06-27,9
777335,KC,663697,2025-06-27,1
777335,KC,677951,2025-06-27,2
777335,KC,672580,2025-06-27,3
777335,KC,686469,2025-06-27,4
777335,KC,521692,2025-06-27,5
777335,KC,695506,2025-06-27,6
777335,KC,670231,2025-06-27,7
777335,KC,666023,2025-06-27,8
777335,KC,664728,2025-06-27,9
777335,LAD,660271,2025-06-27,1
777335,LAD,605141,2025-06-27,2
777335,LAD,606192,2025-06-27,3
777335,LAD,518692,2025-06-27,4
777335,LAD,669257,2025-06-27,5
777335,LAD,681624,2025-06-27,6
777335,LAD,669242,2025-06-27,7
777335,LAD,571970,2025-06-27,8
777335,LAD,571771,2025-06-27,9
777336,CHC,664023,2025-06-27,1
777336,CHC,663656,2025-06-27,2
777336,CHC,673548,2025-06-27,3
777336,CHC,621020,2025-06-27,4
777336,CHC,691718,2025-06-27,5
777336,CHC,608348,2025-06-27,6
777336,CHC,663538,2025-06-27,7
777336,CHC,457759,2025-06-27,8
777336,CHC,807713,2025-06-27,9
777336,HOU,665161,2025-06-27,1
777336,HOU,670623,2025-06-27,2
777336,HOU,514888,2025-06-27,3
777336,HOU,701358,2025-06-27,4
777336,HOU,676694,2025-06-27,5
777336,HOU,605170,2025-06-27,6
777336,HOU,572233,2025-06-27,7
777336,HOU,673237,2025-06-27,8
777336,HOU,666211,2025-06-27,9
777337,ATH,671732,2025-06-27,1
777337,ATH,805779,2025-06-27,2
777337,ATH,667670,2025-06-27,3
777337,ATH,701762,2025-06-27,4
777337,ATH,691016,2025-06-27,5
777337,ATH,570482,2025-06-27,6
777337,ATH,668709,2025-06-27,7
777337,ATH,680862,2025-06-27,8
777337,ATH,680474,2025-06-27,9
777337,NYY,663757,2025-06-27,1
777337,NYY,592450,2025-06-27,2
777337,NYY,641355,2025-06-27,3
777337,NYY,519317,2025-06-27,4
777337,NYY,665862,2025-06-27,5
777337,NYY,502671,2025-06-27,6
777337,NYY,700250,2025-06-27,7
777337,NYY,683011,2025-06-27,8
777337,NYY,518934,2025-06-27,9
777338,CWS,643565,2025-06-27,1
777338,CWS,805367,2025-06-27,2
777338,CWS,643217,2025-06-27,3
777338,CWS,678246,2025-06-27,4
777338,CWS,691019,2025-06-27,5
777338,CWS,672820,2025-06-27,6
777338,CWS,676116,2025-06-27,7
777338,CWS,668942,2025-06-27,8
777338,CWS,572191,2025-06-27,9
777338,SF,671218,2025-06-27,1
777338,SF,646240,2025-06-27,2
777338,SF,527038,2025-06-27,3
777338,SF,573262,2025-06-27,4
777338,SF,642715,2025-06-27,5
777338,SF,808982,2025-06-27,6
777338,SF,683766,2025-06-27,7
777338,SF,672275,2025-06-27,8
777338,SF,689172,2025-06-27,9
777339,COL,666160,2025-06-27,1
777339,COL,687597,2025-06-27,2
777339,COL,642731,2025-06-27,3
777339,COL,669911,2025-06-27,4
777339,COL,571657,2025-06-27,5
777339,COL,641857,2025-06-27,6
777339,COL,686668,2025-06-27,7
777339,COL,690924,2025-06-27,8
777339,COL,690022,2025-06-27,9
777339,MIL,686217,2025-06-27,1
777339,MIL,694192,2025-06-27,2
777339,MIL,592885,2025-06-27,3
777339,MIL,661388,2025-06-27,4
777339,MIL,686555,2025-06-27,5
777339,MIL,656555,2025-06-27,6
777339,MIL,668930,2025-06-27,7
777339,MIL,702332,2025-06-27,8
777339,MIL,687401,2025-06-27,9
777340,SEA,641487,2025-06-27,1
777340,SEA,677594,2025-06-27,2
777340,SEA,663728,2025-06-27,3
777340,SEA,593871,2025-06-27,4
777340,SEA,668227,2025-06-27,5
777340,SEA,670042,2025-06-27,6
777340,SEA,686527,2025-06-27,7
777340,SEA,810938,2025-06-27,8
777340,SEA,702284,2025-06-27,9
777340,TEX,669701,2025-06-27,1
777340,TEX,664059,2025-06-27,2
777340,TEX,608369,2025-06-27,3
777340,TEX,543760,2025-06-27,4
777340,TEX,666969,2025-06-27,5
777340,TEX,694497,2025-06-27,6
777340,TEX,673962,2025-06-27,7
777340,TEX,641680,2025-06-27,8
777340,TEX,696030,2025-06-27,9
777341,NYM,596019,2025-06-27,1
777341,NYM,607043,2025-06-27,2
777341,NYM,665742,2025-06-27,3
777341,NYM,624413,2025-06-27,4
777341,NYM,643446,2025-06-27,5
777341,NYM,668901,2025-06-27,6
777341,NYM,683146,2025-06-27,7
777341,NYM,677595,2025-06-27,8
777341,NYM,663584,2025-06-27,9
777341,PIT,502054,2025-06-27,1
777341,PIT,457705,2025-06-27,2
777341,PIT,668804,2025-06-27,3
777341,PIT,693304,2025-06-27,4
777341,PIT,663698,2025-06-27,5
777341,PIT,663647,2025-06-27,6
777341,PIT,669707,2025-06-27,7
777341,PIT,672744,2025-06-27,8
777341,PIT,643396,2025-06-27,9
777342,ATL,660670,2025-06-27,1
777342,ATL,621566,2025-06-27,2
777342,ATL,542303,2025-06-27,3
777342,ATL,663586,2025-06-27,4
777342,ATL,686948,2025-06-27,5
777342,ATL,645277,2025-06-27,6
777342,ATL,657077,2025-06-27,7
777342,ATL,671739,2025-06-27,8
777342,ATL,669397,2025-06-27,9
777342,PHI,607208,2025-06-27,1
777342,PHI,656941,2025-06-27,2
777342,PHI,664761,2025-06-27,3
777342,PHI,592206,2025-06-27,4
777342,PHI,596146,2025-06-27,5
777342,PHI,592663,2025-06-27,6
777342,PHI,681082,2025-06-27,7
777342,PHI,805249,2025-06-27,8
777342,PHI,669016,2025-06-27,9
777343,BAL,702616,2025-06-27,1
777343,BAL,676059,2025-06-27,2
777343,BAL,683002,2025-06-27,3
777343,BAL,656811,2025-06-27,4
777343,BAL,657656,2025-06-27,5
777343,BAL,681297,2025-06-27,6
777343,BAL,596142,2025-06-27,7
777343,BAL,656775,2025-06-27,8
777343,BAL,691723,2025-06-27,9
777343,TB,650490,2025-06-27,1
777343,TB,664040,2025-06-27,2
777343,TB,691406,2025-06-27,3
777343,TB,666018,2025-06-27,4
777343,TB,663968,2025-06-27,5
777343,TB,666139,2025-06-27,6
777343,TB,676609,2025-06-27,7
777343,TB,802415,2025-06-27,8
777343,TB,643376,2025-06-27,9
777344,COL,671289,2025-06-26,1
777344,COL,687597,2025-06-26,2
777344,COL,642731,2025-06-26,3
777344,COL,669911,2025-06-26,4
777344,COL,571657,2025-06-26,5
777344,COL,686668,2025-06-26,6
777344,COL,606115,2025-06-26,7
777344,COL,690924,2025-06-26,8
777344,COL,690022,2025-06-26,9
777344,LAD,660271,2025-06-26,1
777344,LAD,605141,2025-06-26,2
777344,LAD,669257,2025-06-26,3
777344,LAD,518692,2025-06-26,4
777344,LAD,606192,2025-06-26,5
777344,LAD,681624,2025-06-26,6
777344,LAD,669242,2025-06-26,7
777344,LAD,571771,2025-06-26,8
777344,LAD,500743,2025-06-26,9
777345,BOS,680776,2025-06-27,1
777345,BOS,647351,2025-06-27,2
777345,BOS,701350,2025-06-27,3
777345,BOS,596115,2025-06-27,4
777345,BOS,677800,2025-06-27,5
777345,BOS,678882,2025-06-27,6
777345,BOS,666152,2025-06-27,7
777345,BOS,657136,2025-06-27,8
777345,BOS,686765,2025-06-27,9
777345,TOR,666182,2025-06-27,1
777345,TOR,680718,2025-06-27,2
777345,TOR,665489,2025-06-27,3
777345,TOR,672386,2025-06-27,4
777345,TOR,543807,2025-06-27,5
777345,TOR,664770,2025-06-27,6
777345,TOR,676391,2025-06-27,7
777345,TOR,665926,2025-06-27,8
777345,TOR,682729,2025-06-27,9
777346,CIN,670770,2025-06-27,1
777346,CIN,680574,2025-06-27,2
777346,CIN,682829,2025-06-27,3
777346,CIN,669720,2025-06-27,4
777346,CIN,666158,2025-06-27,5
777346,CIN,663886,2025-06-27,6
777346,CIN,668715,2025-06-27,7
777346,CIN,666181,2025-06-27,8
777346,CIN,687952,2025-06-27,9
777346,SD,650333,2025-06-27,1
777346,SD,592518,2025-06-27,2
777346,SD,701538,2025-06-27,3
777346,SD,665487,2025-06-27,4
777346,SD,657757,2025-06-27,5
777346,SD,593428,2025-06-27,6
777346,SD,630105,2025-06-27,7
777346,SD,670092,2025-06-27,8
777346,SD,455117,2025-06-27,9
777347,MIA,669364,2025-06-26,1
777347,MIA,660821,2025-06-26,2
777347,MIA,672640,2025-06-26,3
777347,MIA,682663,2025-06-26,4
777347,MIA,669065,2025-06-26,5
777347,MIA,676572,2025-06-26,6
777347,MIA,681393,2025-06-26,7
777347,MIA,667472,2025-06-26,8
777347,MIA,663743,2025-06-26,9
777347,SF,573262,2025-06-26,1
777347,SF,646240,2025-06-26,2
777347,SF,671218,2025-06-26,3
777347,SF,527038,2025-06-26,4
777347,SF,808982,2025-06-26,5
777347,SF,642715,2025-06-26,6
777347,SF,683766,2025-06-26,7
777347,SF,689172,2025-06-26,8
777347,SF,668800,2025-06-26,9
777348,CHC,664023,2025-06-26,1
777348,CHC,663656,2025-06-26,2
777348,CHC,673548,2025-06-26,3
777348,CHC,691718,2025-06-26,4
777348,CHC,621020,2025-06-26,5
777348,CHC,683737,2025-06-26,6
777348,CHC,608348,2025-06-26,7
777348,CHC,663538,2025-06-26,8
777348,CHC,807713,2025-06-26,9
777348,STL,680977,2025-06-26,1
777348,STL,691026,2025-06-26,2
777348,STL,676475,2025-06-26,3
777348,STL,575929,2025-06-26,4
777348,STL,571448,2025-06-26,5
777348,STL,695336,2025-06-26,6
777348,STL,669357,2025-06-26,7
777348,STL,686780,2025-06-26,8
777348,STL,641658,2025-06-26,9
777349,CLE,680757,2025-06-27,1
777349,CLE,657041,2025-06-27,2
777349,CLE,700932,2025-06-27,3
777349,CLE,681807,2025-06-27,4
777349,CLE,682177,2025-06-27,5
777349,CLE,666134,2025-06-27,6
777349,CLE,672356,2025-06-27,7
777349,CLE,666310,2025-06-27,8
777349,CLE,682657,2025-06-27,9
777349,STL,680977,2025-06-27,1
777349,STL,691026,2025-06-27,2
777349,STL,676475,2025-06-27,3
777349,STL,575929,2025-06-27,4
777349,STL,663457,2025-06-27,5
777349,STL,571448,2025-06-27,6
777349,STL,669357,2025-06-27,7
777349,STL,686780,2025-06-27,8
777349,STL,687363,2025-06-27,9
777350,HOU,665161,2025-06-26,1
777350,HOU,670623,2025-06-26,2
777350,HOU,514888,2025-06-26,3
777350,HOU,676694,2025-06-26,4
777350,HOU,701358,2025-06-26,5
777350,HOU,572233,2025-06-26,6
777350,HOU,673237,2025-06-26,7
777350,HOU,669450,2025-06-26,8
777350,HOU,643289,2025-06-26,9
777350,PHI,607208,2025-06-26,1
777350,PHI,656941,2025-06-26,2
777350,PHI,664761,2025-06-26,3
777350,PHI,592206,2025-06-26,4
777350,PHI,596146,2025-06-26,5
777350,PHI,805249,2025-06-26,6
777350,PHI,681082,2025-06-26,7
777350,PHI,665561,2025-06-26,8
777350,PHI,669016,2025-06-26,9
777351,ATH,805779,2025-06-26,1
777351,ATH,667670,2025-06-26,2
777351,ATH,701762,2025-06-26,3
777351,ATH,691777,2025-06-26,4
777351,ATH,649966,2025-06-26,5
777351,ATH,570482,2025-06-26,6
777351,ATH,642851,2025-06-26,7
777351,ATH,680474,2025-06-26,8
777351,ATH,672016,2025-06-26,9
777351,DET,650402,2025-06-26,1
777351,DET,663330,2025-06-26,2
777351,DET,682985,2025-06-26,3
777351,DET,679529,2025-06-26,4
777351,DET,672761,2025-06-26,5
777351,DET,656716,2025-06-26,6
777351,DET,595879,2025-06-26,7
777351,DET,668670,2025-06-26,8
777351,DET,678009,2025-06-26,9
777352,ATL,660670,2025-06-26,1
777352,ATL,621566,2025-06-26,2
777352,ATL,542303,2025-06-26,3
777352,ATL,663586,2025-06-26,4
777352,ATL,669221,2025-06-26,5
777352,ATL,645277,2025-06-26,6
777352,ATL,642201,2025-06-26,7
777352,ATL,671739,2025-06-26,8
777352,ATL,669397,2025-06-26,9
777352,NYM,596019,2025-06-26,1
777352,NYM,607043,2025-06-26,2
777352,NYM,665742,2025-06-26,3
777352,NYM,624413,2025-06-26,4
777352,NYM,643446,2025-06-26,5
777352,NYM,621438,2025-06-26,6
777352,NYM,683146,2025-06-26,7
777352,NYM,620443,2025-06-26,8
777352,NYM,677595,2025-06-26,9
777353,KC,663697,2025-06-26,1
777353,KC,677951,2025-06-26,2
777353,KC,686469,2025-06-26,3
777353,KC,672580,2025-06-26,4
777353,KC,679845,2025-06-26,5
777353,KC,695506,2025-06-26,6
777353,KC,592192,2025-06-26,7
777353,KC,666023,2025-06-26,8
777353,KC,671221,2025-06-26,9
777353,TB,650490,2025-06-26,1
777353,TB,664040,2025-06-26,2
777353,TB,691406,2025-06-26,3
777353,TB,666018,2025-06-26,4
777353,TB,663968,2025-06-26,5
777353,TB,666139,2025-06-26,6
777353,TB,642136,2025-06-26,7
777353,TB,670764,2025-06-26,8
777353,TB,802415,2025-06-26,9
777354,CLE,680757,2025-06-26,1
777354,CLE,700932,2025-06-26,2
777354,CLE,608070,2025-06-26,3
777354,CLE,467793,2025-06-26,4
777354,CLE,657041,2025-06-26,5
777354,CLE,682177,2025-06-26,6
777354,CLE,666310,2025-06-26,7
777354,CLE,672356,2025-06-26,8
777354,CLE,682657,2025-06-26,9
777354,TOR,666182,2025-06-26,1
777354,TOR,664770,2025-06-26,2
777354,TOR,665489,2025-06-26,3
777354,TOR,680718,2025-06-26,4
777354,TOR,676391,2025-06-26,5
777354,TOR,665926,2025-06-26,6
777354,TOR,682729,2025-06-26,7
777354,TOR,623168,2025-06-26,8
777354,TOR,664702,2025-06-26,9
777355,MIA,669364,2025-06-25,1
777355,MIA,660821,2025-06-25,2
777355,MIA,682663,2025-06-25,3
777355,MIA,689414,2025-06-25,4
777355,MIA,669065,2025-06-25,5
777355,MIA,672640,2025-06-25,6
777355,MIA,681715,2025-06-25,7
777355,MIA,681393,2025-06-25,8
777355,MIA,667472,2025-06-25,9
777355,SF,573262,2025-06-25,1
777355,SF,646240,2025-06-25,2
777355,SF,671218,2025-06-25,3
777355,SF,642086,2025-06-25,4
777355,SF,669477,2025-06-25,5
777355,SF,808982,2025-06-25,6
777355,SF,642715,2025-06-25,7
777355,SF,672275,2025-06-25,8
777355,SF,683766,2025-06-25,9
777356,MIN,621439,2025-06-26,1
777356,MIN,663616,2025-06-26,2
777356,MIN,650489,2025-06-26,3
777356,MIN,621043,2025-06-26,4
777356,MIN,670242,2025-06-26,5
777356,MIN,686797,2025-06-26,6
777356,MIN,664034,2025-06-26,7
777356,MIN,680777,2025-06-26,8
777356,MIN,665019,2025-06-26,9
777356,SEA,641487,2025-06-26,1
777356,SEA,677594,2025-06-26,2
777356,SEA,663728,2025-06-26,3
777356,SEA,668227,2025-06-26,4
777356,SEA,686527,2025-06-26,5
777356,SEA,456781,2025-06-26,6
777356,SEA,641598,2025-06-26,7
777356,SEA,702284,2025-06-26,8
777356,SEA,810938,2025-06-26,9
777357,CHC,664023,2025-06-25,1
777357,CHC,663656,2025-06-25,2
777357,CHC,673548,2025-06-25,3
777357,CHC,691718,2025-06-25,4
777357,CHC,621020,2025-06-25,5
777357,CHC,683737,2025-06-25,6
777357,CHC,663538,2025-06-25,7
777357,CHC,807713,2025-06-25,8
777357,CHC,624512,2025-06-25,9
777357,STL,680977,2025-06-25,1
777357,STL,691026,2025-06-25,2
777357,STL,676475,2025-06-25,3
777357,STL,575929,2025-06-25,4
777357,STL,571448,2025-06-25,5
777357,STL,695336,2025-06-25,6
777357,STL,669357,2025-06-25,7
777357,STL,650968,2025-06-25,8
777357,STL,641658,2025-06-25,9
777358,COL,671289,2025-06-25,1
777358,COL,696100,2025-06-25,2
777358,COL,687597,2025-06-25,3
777358,COL,641857,2025-06-25,4
777358,COL,642731,2025-06-25,5
777358,COL,669911,2025-06-25,6
777358,COL,666160,2025-06-25,7
777358,COL,606115,2025-06-25,8
777358,COL,656541,2025-06-25,9
777358,LAD,660271,2025-06-25,1
777358,LAD,605141,2025-06-25,2
777358,LAD,518692,2025-06-25,3
777358,LAD,571970,2025-06-25,4
777358,LAD,606192,2025-06-25,5
777358,LAD,681624,2025-06-25,6
777358,LAD,669242,2025-06-25,7
777358,LAD,624424,2025-06-25,8
777358,LAD,687221,2025-06-25,9
777359,KC,663697,2025-06-25,1
777359,KC,677951,2025-06-25,2
777359,KC,672580,2025-06-25,3
777359,KC,686469,2025-06-25,4
777359,KC,521692,2025-06-25,5
777359,KC,695506,2025-06-25,6
777359,KC,679845,2025-06-25,7
777359,KC,670231,2025-06-25,8
777359,KC,664728,2025-06-25,9
777359,TB,650490,2025-06-25,1
777359,TB,664040,2025-06-25,2
777359,TB,691406,2025-06-25,3
777359,TB,666018,2025-06-25,4
777359,TB,666624,2025-06-25,5
777359,TB,666139,2025-06-25,6
777359,TB,676609,2025-06-25,7
777359,TB,802415,2025-06-25,8
777359,TB,643376,2025-06-25,9
777360,SD,650333,2025-06-25,1
777360,SD,592518,2025-06-25,2
777360,SD,701538,2025-06-25,3
777360,SD,665487,2025-06-25,4
777360,SD,657757,2025-06-25,5
777360,SD,578428,2025-06-25,6
777360,SD,669369,2025-06-25,7
777360,SD,642180,2025-06-25,8
777360,SD,553869,2025-06-25,9
777360,WSH,682928,2025-06-25,1
777360,WSH,695578,2025-06-25,2
777360,WSH,671277,2025-06-25,3
777360,WSH,663993,2025-06-25,4
777360,WSH,691781,2025-06-25,5
777360,WSH,669743,2025-06-25,6
777360,WSH,695734,2025-06-25,7
777360,WSH,656180,2025-06-25,8
777360,WSH,696285,2025-06-25,9
777361,MIL,686217,2025-06-25,1
777361,MIL,694192,2025-06-25,2
777361,MIL,592885,2025-06-25,3
777361,MIL,656555,2025-06-25,4
777361,MIL,686555,2025-06-25,5
777361,MIL,668930,2025-06-25,6
777361,MIL,702332,2025-06-25,7
777361,MIL,687401,2025-06-25,8
777361,MIL,606992,2025-06-25,9
777361,PIT,624428,2025-06-25,1
777361,PIT,668804,2025-06-25,2
777361,PIT,687462,2025-06-25,3
777361,PIT,693304,2025-06-25,4
777361,PIT,665833,2025-06-25,5
777361,PIT,502054,2025-06-25,6
777361,PIT,669707,2025-06-25,7
777361,PIT,680779,2025-06-25,8
777361,PIT,643396,2025-06-25,9
777362,BOS,608701,2025-06-25,1
777362,BOS,680776,2025-06-25,2
777362,BOS,663853,2025-06-25,3
777362,BOS,665966,2025-06-25,4
777362,BOS,677800,2025-06-25,5
777362,BOS,596115,2025-06-25,6
777362,BOS,678882,2025-06-25,7
777362,BOS,691785,2025-06-25,8
777362,BOS,681987,2025-06-25,9
777362,LAA,694384,2025-06-25,1
777362,LAA,695681,2025-06-25,2
777362,LAA,545361,2025-06-25,3
777362,LAA,621493,2025-06-25,4
777362,LAA,666176,2025-06-25,5
777362,LAA,518595,2025-06-25,6
777362,LAA,664774,2025-06-25,7
777362,LAA,650859,2025-06-25,8
777362,LAA,664068,2025-06-25,9
777363,MIN,621439,2025-06-25,1
777363,MIN,663616,2025-06-25,2
777363,MIN,650489,2025-06-25,3
777363,MIN,621043,2025-06-25,4
777363,MIN,670242,2025-06-25,5
777363,MIN,664034,2025-06-25,6
777363,MIN,665019,2025-06-25,7
777363,MIN,664056,2025-06-25,8
777363,MIN,543877,2025-06-25,9
777363,SEA,641487,2025-06-25,1
777363,SEA,677594,2025-06-25,2
777363,SEA,663728,2025-06-25,3
777363,SEA,593871,2025-06-25,4
777363,SEA,668227,2025-06-25,5
777363,SEA,670042,2025-06-25,6
777363,SEA,456781,2025-06-25,7
777363,SEA,702284,2025-06-25,8
777363,SEA,670156,2025-06-25,9
777364,MIA,669364,2025-06-24,1
777364,MIA,660821,2025-06-24,2
777364,MIA,672640,2025-06-24,3
777364,MIA,682663,2025-06-24,4
777364,MIA,669065,2025-06-24,5
777364,MIA,676572,2025-06-24,6
777364,MIA,689414,2025-06-24,7
777364,MIA,681393,2025-06-24,8
777364,MIA,667472,2025-06-24,9
777364,SF,573262,2025-06-24,1
777364,SF,646240,2025-06-24,2
777364,SF,671218,2025-06-24,3
777364,SF,527038,2025-06-24,4
777364,SF,808982,2025-06-24,5
777364,SF,642715,2025-06-24,6
777364,SF,669477,2025-06-24,7
777364,SF,672275,2025-06-24,8
777364,SF,683766,2025-06-24,9
777365,BAL,702616,2025-06-25,1
777365,BAL,676059,2025-06-25,2
777365,BAL,683002,2025-06-25,3
777365,BAL,656811,2025-06-25,4
777365,BAL,596142,2025-06-25,5
777365,BAL,681297,2025-06-25,6
777365,BAL,656775,2025-06-25,7
777365,BAL,666185,2025-06-25,8
777365,BAL,644433,2025-06-25,9
777365,TEX,669701,2025-06-25,1
777365,TEX,664059,2025-06-25,2
777365,TEX,608369,2025-06-25,3
777365,TEX,543760,2025-06-25,4
777365,TEX,666969,2025-06-25,5
777365,TEX,694497,2025-06-25,6
777365,TEX,673962,2025-06-25,7
777365,TEX,641680,2025-06-25,8
777365,TEX,696030,2025-06-25,9
777366,HOU,665161,2025-06-25,1
777366,HOU,670623,2025-06-25,2
777366,HOU,514888,2025-06-25,3
777366,HOU,605170,2025-06-25,4
777366,HOU,701358,2025-06-25,5
777366,HOU,572233,2025-06-25,6
777366,HOU,676694,2025-06-25,7
777366,HOU,669450,2025-06-25,8
777366,HOU,666211,2025-06-25,9
777366,PHI,607208,2025-06-25,1
777366,PHI,656941,2025-06-25,2
777366,PHI,664761,2025-06-25,3
777366,PHI,592206,2025-06-25,4
777366,PHI,592663,2025-06-25,5
777366,PHI,681082,2025-06-25,6
777366,PHI,624641,2025-06-25,7
777366,PHI,805249,2025-06-25,8
777366,PHI,669016,2025-06-25,9
777367,CIN,670770,2025-06-25,1
777367,CIN,680574,2025-06-25,2
777367,CIN,682829,2025-06-25,3
777367,CIN,663886,2025-06-25,4
777367,CIN,668715,2025-06-25,5
777367,CIN,624431,2025-06-25,6
777367,CIN,677956,2025-06-25,7
777367,CIN,687952,2025-06-25,8
777367,CIN,669289,2025-06-25,9
777367,NYY,663757,2025-06-25,1
777367,NYY,592450,2025-06-25,2
777367,NYY,700250,2025-06-25,3
777367,NYY,519317,2025-06-25,4
777367,NYY,665862,2025-06-25,5
777367,NYY,691176,2025-06-25,6
777367,NYY,683011,2025-06-25,7
777367,NYY,669224,2025-06-25,8
777367,NYY,518934,2025-06-25,9
777368,CLE,680757,2025-06-25,1
777368,CLE,700932,2025-06-25,2
777368,CLE,608070,2025-06-25,3
777368,CLE,467793,2025-06-25,4
777368,CLE,657041,2025-06-25,5
777368,CLE,682177,2025-06-25,6
777368,CLE,666134,2025-06-25,7
777368,CLE,672356,2025-06-25,8
777368,CLE,666310,2025-06-25,9
777368,TOR,666182,2025-06-25,1
777368,TOR,680718,2025-06-25,2
777368,TOR,665489,2025-06-25,3
777368,TOR,672386,2025-06-25,4
777368,TOR,543807,2025-06-25,5
777368,TOR,664770,2025-06-25,6
777368,TOR,676391,2025-06-25,7
777368,TOR,702176,2025-06-25,8
777368,TOR,665926,2025-06-25,9
777369,ATL,660670,2025-06-25,1
777369,ATL,621566,2025-06-25,2
777369,ATL,542303,2025-06-25,3
777369,ATL,663586,2025-06-25,4
777369,ATL,686948,2025-06-25,5
777369,ATL,645277,2025-06-25,6
777369,ATL,657077,2025-06-25,7
777369,ATL,671739,2025-06-25,8
777369,ATL,669397,2025-06-25,9
777369,NYM,596019,2025-06-25,1
777369,NYM,607043,2025-06-25,2
777369,NYM,665742,2025-06-25,3
777369,NYM,624413,2025-06-25,4
777369,NYM,643446,2025-06-25,5
777369,NYM,516782,2025-06-25,6
777369,NYM,683146,2025-06-25,7
777369,NYM,677595,2025-06-25,8
777369,NYM,663584,2025-06-25,9
777370,AZ,672695,2025-06-25,1
777370,AZ,606466,2025-06-25,2
777370,AZ,656976,2025-06-25,3
777370,AZ,647304,2025-06-25,4
777370,AZ,666971,2025-06-25,5
777370,AZ,664983,2025-06-25,6
777370,AZ,543510,2025-06-25,7
777370,AZ,677950,2025-06-25,8
777370,AZ,694374,2025-06-25,9
777370,CWS,643565,2025-06-25,1
777370,CWS,805367,2025-06-25,2
777370,CWS,643217,2025-06-25,3
777370,CWS,678246,2025-06-25,4
777370,CWS,691019,2025-06-25,5
777370,CWS,596103,2025-06-25,6
777370,CWS,672820,2025-06-25,7
777370,CWS,668942,2025-06-25,8
777370,CWS,572191,2025-06-25,9
777371,ATH,671732,2025-06-25,1
777371,ATH,805779,2025-06-25,2
777371,ATH,667670,2025-06-25,3
777371,ATH,701762,2025-06-25,4
777371,ATH,691777,2025-06-25,5
777371,ATH,691016,2025-06-25,6
777371,ATH,649966,2025-06-25,7
777371,ATH,680862,2025-06-25,8
777371,ATH,672016,2025-06-25,9
777371,DET,650402,2025-06-25,1
777371,DET,663330,2025-06-25,2
777371,DET,682985,2025-06-25,3
777371,DET,679529,2025-06-25,4
777371,DET,672761,2025-06-25,5
777371,DET,656716,2025-06-25,6
777371,DET,693307,2025-06-25,7
777371,DET,595879,2025-06-25,8
777371,DET,678009,2025-06-25,9
777372,SD,665487,2025-06-24,1
777372,SD,701538,2025-06-24,2
777372,SD,592518,2025-06-24,3
777372,SD,650333,2025-06-24,4
777372,SD,657757,2025-06-24,5
777372,SD,593428,2025-06-24,6
777372,SD,630105,2025-06-24,7
777372,SD,578428,2025-06-24,8
777372,SD,455117,2025-06-24,9
777372,WSH,682928,2025-06-24,1
777372,WSH,695578,2025-06-24,2
777372,WSH,671277,2025-06-24,3
777372,WSH,663993,2025-06-24,4
777372,WSH,605137,2025-06-24,5
777372,WSH,691781,2025-06-24,6
777372,WSH,695734,2025-06-24,7
777372,WSH,656180,2025-06-24,8
777372,WSH,696285,2025-06-24,9
777373,CHC,664023,2025-06-24,1
777373,CHC,663656,2025-06-24,2
777373,CHC,673548,2025-06-24,3
777373,CHC,691718,2025-06-24,4
777373,CHC,621020,2025-06-24,5
777373,CHC,683737,2025-06-24,6
777373,CHC,663538,2025-06-24,7
777373,CHC,807713,2025-06-24,8
777373,CHC,624512,2025-06-24,9
777373,STL,680977,2025-06-24,1
777373,STL,691026,2025-06-24,2
777373,STL,676475,2025-06-24,3
777373,STL,575929,2025-06-24,4
777373,STL,663457,2025-06-24,5
777373,STL,571448,2025-06-24,6
777373,STL,669357,2025-06-24,7
777373,STL,686780,2025-06-24,8
777373,STL,687363,2025-06-24,9
777374,MIL,686217,2025-06-24,1
777374,MIL,694192,2025-06-24,2
777374,MIL,592885,2025-06-24,3
777374,MIL,661388,2025-06-24,4
777374,MIL,668930,2025-06-24,5
777374,MIL,656555,2025-06-24,6
777374,MIL,686555,2025-06-24,7
777374,MIL,702332,2025-06-24,8
777374,MIL,687401,2025-06-24,9
777374,PIT,665833,2025-06-24,1
777374,PIT,457705,2025-06-24,2
777374,PIT,668804,2025-06-24,3
777374,PIT,693304,2025-06-24,4
777374,PIT,687462,2025-06-24,5
777374,PIT,663647,2025-06-24,6
777374,PIT,624428,2025-06-24,7
777374,PIT,680779,2025-06-24,8
777374,PIT,643396,2025-06-24,9
777375,MIN,621439,2025-06-24,1
