batter,pitch_group,game_pk,game_date,woba_sum,woba_denom,pa
666211,offspeed,777125,2025-07-13,0.0,1.0,1
666211,offspeed,777137,2025-07-12,0.0,1.0,1
666211,offspeed,777154,2025-07-11,0.0,1.0,1
666310,breaking,745019,2024-05-13,0.0,1.0,1
666310,breaking,745067,2024-07-13,0.9,2.0,2
666310,breaking,745123,2024-09-20,0.9,1.0,1
666310,breaking,745124,2024-09-21,0.0,1.0,1
666310,breaking,745275,2024-04-03,0.7,3.0,3
666310,breaking,745554,2024-07-26,0.9,0.0,1
666310,breaking,745682,2024-03-29,0.0,1.0,1
666310,breaking,745683,2024-03-31,0.7,2.0,2
666310,breaking,745707,2024-08-20,0.0,2.0,2
666310,breaking,745872,2024-08-11,0.0,1.0,1
666310,breaking,745926,2024-04-06,0.0,1.0,1
666310,breaking,745928,2024-04-04,0.0,1.0,1
666310,breaking,745952,2024-08-17,0.9,1.0,1
666310,breaking,746104,2024-09-06,0.0,1.0,1
666310,breaking,746264,2024-09-03,1.6,4.0,4
666310,breaking,746265,2024-09-02,0.0,1.0,1
666310,breaking,746288,2024-06-27,0.0,1.0,1
666310,breaking,746289,2024-06-29,0.0,2.0,3
666310,breaking,746290,2024-06-30,0.9,2.0,2
666310,breaking,746398,2024-04-30,0.0,1.0,1
666310,breaking,746399,2024-05-01,0.0,1.0,1
666310,breaking,746403,2024-05-02,0.0,2.0,2
666310,breaking,746444,2024-07-29,2.0,2.0,2
666310,breaking,746452,2024-07-11,2.0,2.0,2
666310,breaking,746453,2024-07-10,0.7,1.0,1
666310,breaking,746549,2024-05-27,0.9,1.0,1
666310,breaking,746552,2024-05-28,0.0,2.0,2
666310,breaking,746578,2024-09-28,0.0,1.0,1
666310,breaking,746581,2024-09-24,0.9,4.0,4
666310,breaking,746582,2024-09-18,0.0,1.0,1
666310,breaking,746583,2024-09-25,0.9,1.0,1
666310,breaking,746587,2024-09-17,0.9,2.0,2
666310,breaking,746589,2024-08-28,0.7,1.0,1
666310,breaking,746590,2024-08-31,0.0,2.0,2
666310,breaking,746594,2024-08-27,0.0,2.0,2
666310,breaking,746597,2024-08-23,0.0,1.0,1
666310,breaking,746599,2024-08-24,0.9,1.0,1
666310,breaking,746600,2024-08-05,0.7,2.0,2
666310,breaking,746602,2024-08-07,1.25,1.0,1
666310,breaking,746604,2024-08-07,0.0,1.0,1
666310,breaking,746613,2024-07-20,0.0,2.0,2
666310,breaking,746615,2024-07-06,0.0,2.0,3
666310,breaking,746618,2024-07-19,0.0,1.0,1
666310,breaking,746619,2024-07-04,0.9,3.0,3
666310,breaking,746620,2024-07-05,0.0,2.0,2
666310,breaking,746625,2024-06-19,0.0,1.0,1
666310,breaking,746631,2024-06-06,0.0,2.0,2
666310,breaking,746632,2024-06-02,0.0,1.0,1
666310,breaking,746633,2024-05-21,0.0,1.0,1
666310,breaking,746637,2024-05-20,0.0,2.0,2
666310,breaking,746638,2024-05-07,0.0,1.0,1
666310,breaking,746639,2024-05-06,0.0,1.0,1
666310,breaking,746642,2024-05-18,0.7,2.0,2
666310,breaking,746643,2024-05-05,0.7,2.0,2
666310,breaking,746644,2024-05-04,2.0,2.0,2
666310,breaking,746645,2024-05-03,0.0,1.0,1
666310,breaking,746650,2024-04-19,0.0,1.0,1
666310,breaking,746652,2024-04-21,1.25,1.0,1
666310,breaking,746655,2024-04-10,0.9,2.0,2
666310,breaking,746656,2024-04-13,0.7,3.0,3
666310,breaking,746702,2024-06-11,0.0,1.0,1
666310,breaking,746746,2024-09-09,0.7,2.0,2
666310,breaking,746747,2024-09-10,0.0,2.0,2
666310,breaking,746802,2024-05-09,0.0,1.0,1
666310,breaking,746970,2024-04-18,0.0,1.0,1
666310,breaking,746974,2024-04-15,0.0,1.0,1
666310,breaking,747021,2024-06-24,1.25,2.0,2
666310,breaking,747022,2024-06-25,1.25,1.0,1
666310,breaking,747125,2024-04-28,0.0,1.0,1
666310,breaking,747131,2024-04-27,0.9,1.0,1
666310,breaking,775311,2024-10-18,1.25,2.0,2
666310,breaking,775314,2024-10-14,0.0,1.0,1
666310,breaking,775324,2024-10-05,0.0,1.0,1
666310,breaking,775328,2024-10-09,0.0,1.0,1
666310,breaking,776147,2025-09-28,0.0,1.0,1
666310,breaking,776158,2025-09-27,0.7,1.0,1
666310,breaking,776175,2025-09-26,0.0,2.0,2
666310,breaking,776189,2025-09-25,0.0,1.0,1
666310,breaking,776204,2025-09-24,0.0,2.0,2
666310,breaking,776225,2025-09-21,0.0,1.0,1
666310,breaking,776263,2025-09-19,0.9,2.0,2
666310,breaking,776296,2025-09-17,0.0,3.0,3
666310,breaking,776303,2025-09-16,0.0,1.0,1
666310,breaking,776382,2025-09-10,0.9,2.0,2
666310,breaking,776413,2025-09-08,0.0,4.0,4
666310,breaking,776438,2025-09-06,0.0,2.0,2
666310,breaking,776505,2025-09-01,0.0,1.0,1
666310,breaking,776521,2025-08-31,0.0,1.0,1
666310,breaking,776547,2025-08-29,0.0,3.0,3
666310,breaking,776580,2025-08-27,0.0,1.0,1
666310,breaking,776584,2025-08-26,0.0,2.0,2
666310,breaking,776611,2025-08-24,0.9,1.0,1
666310,breaking,776682,2025-08-18,0.0,1.0,1
666310,breaking,776706,2025-08-17,0.9,1.0,1
666310,breaking,776738,2025-08-15,0.0,1.0,1
666310,breaking,776766,2025-08-13,0.0,2.0,2
666310,breaking,776778,2025-08-12,0.0,1.0,1
666310,breaking,776814,2025-08-09,0.7,2.0,2
666310,breaking,776892,2025-08-03,0.0,1.0,1
666310,breaking,776924,2025-08-01,1.4,2.0,2
666310,breaking,776968,2025-07-28,2.0,1.0,1
666310,breaking,776975,2025-07-27,0.0,1.0,1
666310,breaking,777010,2025-07-26,0.0,1.0,1
666310,breaking,777068,2025-07-21,2.0,2.0,2
666310,breaking,777104,2025-07-19,0.0,2.0,2
666310,breaking,777120,2025-07-13,0.0,1.0,1
666310,breaking,777146,2025-07-11,0.0,2.0,2
666310,breaking,777192,2025-07-08,0.0,3.0,3
666310,breaking,777202,2025-07-07,0.9,1.0,1
666310,breaking,777240,2025-07-05,1.25,1.0,1
666310,breaking,777249,2025-07-04,0.0,1.0,1
666310,breaking,777266,2025-07-02,0.7,1.0,1
666310,breaking,777349,2025-06-27,0.0,2.0,2
666310,breaking,777368,2025-06-25,0.0,2.0,2
666310,breaking,777429,2025-06-20,0.0,1.0,1
666310,breaking,777440,2025-06-19,0.0,3.0,3
666310,breaking,777454,2025-06-18,0.0,3.0,3
666310,breaking,777507,2025-06-14,0.0,2.0,2
666310,breaking,777569,2025-06-10,0.0,1.0,1
666310,breaking,777580,2025-06-09,2.0,1.0,1
666310,breaking,777591,2025-06-08,2.9,2.0,2
666310,breaking,777608,2025-06-07,0.7,2.0,2
666310,breaking,777644,2025-06-05,0.7,1.0,1
666310,breaking,777653,2025-06-04,0.9,1.0,1
666310,breaking,777664,2025-06-03,0.0,1.0,1
666310,breaking,777683,2025-06-01,0.7,1.0,1
666310,breaking,777721,2025-05-30,0.0,1.0,1
666310,breaking,777753,2025-05-27,0.0,3.0,3
666310,breaking,777769,2025-05-26,0.0,2.0,2
666310,breaking,777796,2025-05-24,0.0,2.0,2
666310,breaking,777807,2025-05-23,0.0,1.0,1
666310,breaking,777821,2025-05-22,0.7,2.0,2
666310,breaking,777839,2025-09-20,0.7,1.0,1
666310,breaking,777861,2025-05-19,0.0,1.0,1
666310,breaking,777892,2025-05-17,0.0,1.0,1
666310,breaking,777902,2025-05-16,0.0,1.0,1
666310,breaking,777944,2025-05-13,0.7,2.0,2
666310,breaking,777960,2025-05-12,0.0,2.0,2
666310,breaking,777997,2025-05-09,0.0,2.0,2
666310,breaking,778022,2025-05-07,0.0,1.0,1
666310,breaking,778026,2025-05-06,0.0,2.0,2
666310,breaking,778056,2025-05-04,0.0,1.0,1
666310,breaking,778081,2025-05-02,0.0,1.0,1
666310,breaking,778108,2025-05-01,0.0,1.0,1
666310,breaking,778157,2025-04-27,0.0,1.0,1
666310,breaking,778271,2025-04-18,1.25,3.0,3
666310,breaking,778301,2025-04-16,0.0,1.0,1
666310,breaking,778317,2025-04-15,0.0,1.0,1
666310,breaking,778359,2025-04-12,0.9,2.0,2
666310,breaking,778437,2025-04-05,0.9,1.0,1
666310,breaking,778447,2025-04-04,0.0,1.0,1
666310,breaking,778476,2025-04-02,0.0,2.0,2
666310,breaking,778485,2025-04-01,0.0,1.0,1
666310,breaking,778510,2025-03-30,0.0,2.0,2
666310,breaking,778558,2025-03-27,0.9,1.0,1
666310,breaking,813071,2025-10-01,2.0,2.0,2
666310,breaking,813073,2025-10-02,0.0,1.0,1
666310,fastball,744924,2024-06-14,0.0,3.0,3
666310,fastball,744925,2024-06-15,0.0,3.0,3
666310,fastball,744926,2024-06-16,0.0,2.0,2
666310,fastball,745014,2024-05-14,1.25,3.0,3
666310,fastball,745015,2024-05-15,0.0,1.0,1
666310,fastball,745019,2024-05-13,0.0,3.0,3
666310,fastball,745066,2024-07-14,0.0,2.0,2
666310,fastball,745067,2024-07-13,0.0,1.0,1
666310,fastball,745123,2024-09-20,0.0,3.0,3
666310,fastball,745124,2024-09-21,0.0,2.0,2
666310,fastball,745273,2024-04-02,2.9,4.0,4
666310,fastball,745277,2024-04-01,2.5,4.0,4
666310,fastball,745550,2024-07-28,0.0,4.0,4
666310,fastball,745554,2024-07-26,0.9,2.0,2
666310,fastball,745682,2024-03-29,0.7,3.0,3
666310,fastball,745683,2024-03-31,0.0,2.0,2
666310,fastball,745707,2024-08-20,0.9,1.0,1
666310,fastball,745871,2024-08-09,0.0,1.0,1
666310,fastball,745873,2024-08-10,2.0,2.0,2
666310,fastball,745926,2024-04-06,0.0,2.0,2
666310,fastball,745928,2024-04-04,0.7,2.0,2
666310,fastball,745948,2024-08-18,0.0,2.0,2
666310,fastball,745949,2024-08-16,0.7,4.0,4
666310,fastball,745952,2024-08-17,0.0,1.0,1
666310,fastball,746098,2024-09-08,0.0,3.0,3
666310,fastball,746104,2024-09-06,0.0,2.0,2
666310,fastball,746226,2024-05-25,1.25,2.0,2
666310,fastball,746262,2024-09-04,0.0,1.0,1
666310,fastball,746265,2024-09-02,0.9,2.0,2
666310,fastball,746288,2024-06-27,0.7,2.0,2
666310,fastball,746289,2024-06-29,0.0,1.0,1
666310,fastball,746290,2024-06-30,2.15,2.0,2
666310,fastball,746398,2024-04-30,0.0,2.0,2
666310,fastball,746403,2024-05-02,0.0,2.0,2
666310,fastball,746444,2024-07-29,0.0,2.0,2
666310,fastball,746451,2024-07-09,0.0,1.0,1
666310,fastball,746452,2024-07-11,0.0,1.0,1
666310,fastball,746453,2024-07-10,0.9,1.0,1
666310,fastball,746455,2024-07-08,0.7,3.0,3
666310,fastball,746549,2024-05-27,0.9,2.0,2
666310,fastball,746552,2024-05-28,0.0,3.0,3
666310,fastball,746578,2024-09-28,0.0,3.0,3
666310,fastball,746579,2024-09-19,0.0,1.0,1
666310,fastball,746580,2024-09-27,0.0,2.0,2
666310,fastball,746582,2024-09-18,0.0,2.0,2
666310,fastball,746583,2024-09-25,0.7,2.0,2
666310,fastball,746585,2024-09-15,0.7,1.0,1
666310,fastball,746586,2024-09-13,0.0,2.0,2
666310,fastball,746588,2024-09-16,0.7,2.0,2
666310,fastball,746589,2024-08-28,2.0,1.0,1
666310,fastball,746590,2024-08-31,0.9,1.0,1
666310,fastball,746591,2024-09-12,0.0,2.0,2
666310,fastball,746594,2024-08-27,0.0,1.0,1
666310,fastball,746596,2024-08-26,0.0,1.0,1
666310,fastball,746597,2024-08-23,0.9,3.0,3
666310,fastball,746599,2024-08-24,2.0,3.0,3
666310,fastball,746600,2024-08-05,1.6,1.0,1
666310,fastball,746601,2024-08-13,0.0,3.0,3
666310,fastball,746604,2024-08-07,0.0,2.0,2
666310,fastball,746606,2024-08-04,0.0,1.0,1
666310,fastball,746607,2024-08-01,2.0,3.0,3
666310,fastball,746608,2024-08-03,0.0,1.0,2
666310,fastball,746609,2024-07-25,0.0,2.0,2
666310,fastball,746610,2024-07-21,0.0,1.0,1
666310,fastball,746611,2024-07-24,2.3,3.0,3
666310,fastball,746613,2024-07-20,0.0,1.0,1
666310,fastball,746615,2024-07-06,0.0,1.0,1
666310,fastball,746616,2024-07-07,2.0,2.0,2
666310,fastball,746617,2024-07-03,0.7,4.0,4
666310,fastball,746618,2024-07-19,0.9,3.0,3
666310,fastball,746619,2024-07-04,0.9,1.0,1
666310,fastball,746620,2024-07-05,0.0,1.0,1
666310,fastball,746621,2024-06-23,1.95,3.0,3
666310,fastball,746622,2024-06-22,2.0,2.0,2
666310,fastball,746623,2024-07-02,0.0,1.0,1
666310,fastball,746625,2024-06-19,2.15,2.0,2
666310,fastball,746627,2024-06-18,0.0,2.0,2
666310,fastball,746632,2024-06-02,0.0,2.0,2
666310,fastball,746633,2024-05-21,0.7,1.0,1
666310,fastball,746638,2024-05-07,0.0,1.0,1
666310,fastball,746639,2024-05-06,0.0,2.0,2
666310,fastball,746641,2024-05-17,0.0,2.0,2
666310,fastball,746642,2024-05-18,0.0,1.0,1
666310,fastball,746644,2024-05-04,0.0,1.0,1
666310,fastball,746645,2024-05-03,1.8,3.0,3
666310,fastball,746647,2024-04-23,0.0,1.0,1
666310,fastball,746648,2024-04-14,0.0,1.0,1
666310,fastball,746649,2024-04-24,0.0,1.0,1
666310,fastball,746650,2024-04-19,1.6,3.0,3
666310,fastball,746652,2024-04-21,0.0,2.0,2
666310,fastball,746653,2024-04-09,0.7,3.0,3
666310,fastball,746655,2024-04-10,2.7,2.0,2
666310,fastball,746656,2024-04-13,0.7,1.0,1
666310,fastball,746702,2024-06-11,1.95,2.0,2
666310,fastball,746746,2024-09-09,2.9,2.0,2
666310,fastball,746747,2024-09-10,0.9,2.0,2
666310,fastball,746797,2024-05-11,0.0,1.0,1
666310,fastball,746801,2024-05-10,0.0,1.0,1
666310,fastball,746802,2024-05-09,1.8,3.0,3
666310,fastball,746970,2024-04-18,0.9,3.0,3
666310,fastball,746974,2024-04-15,0.0,2.0,2
666310,fastball,746976,2024-04-16,0.9,4.0,4
666310,fastball,747021,2024-06-24,0.0,2.0,2
666310,fastball,747022,2024-06-25,0.0,1.0,1
666310,fastball,747125,2024-04-28,0.7,1.0,1
666310,fastball,747131,2024-04-27,0.0,1.0,1
666310,fastball,775309,2024-10-19,2.15,3.0,3
666310,fastball,775310,2024-10-17,0.9,1.0,1
666310,fastball,775312,2024-10-15,0.0,1.0,1
666310,fastball,775314,2024-10-14,0.0,1.0,1
666310,fastball,775324,2024-10-05,0.0,1.0,1
666310,fastball,775326,2024-10-12,0.0,2.0,2
666310,fastball,775327,2024-10-10,0.0,1.0,1
666310,fastball,775328,2024-10-09,0.0,1.0,1
666310,fastball,776147,2025-09-28,2.5,4.0,4
666310,fastball,776175,2025-09-26,0.0,1.0,1
666310,fastball,776204,2025-09-24,0.9,2.0,2
666310,fastball,776225,2025-09-21,0.0,2.0,2
666310,fastball,776263,2025-09-19,0.0,1.0,1
666310,fastball,776296,2025-09-17,0.0,1.0,1
666310,fastball,776303,2025-09-16,0.0,2.0,2
666310,fastball,776331,2025-09-14,3.95,4.0,4
666310,fastball,776370,2025-09-11,2.15,3.0,3
666310,fastball,776382,2025-09-10,0.0,2.0,2
666310,fastball,776413,2025-09-08,0.0,1.0,1
666310,fastball,776438,2025-09-06,0.2,0.0,1
666310,fastball,776458,2025-09-04,0.0,2.0,2
666310,fastball,776474,2025-09-03,2.15,4.0,4
666310,fastball,776505,2025-09-01,1.95,3.0,3
666310,fastball,776537,2025-08-30,0.0,2.0,2
666310,fastball,776580,2025-08-27,0.2,0.0,1
666310,fastball,776584,2025-08-26,0.0,1.0,1
666310,fastball,776601,2025-08-25,1.4,3.0,3
666310,fastball,776658,2025-08-20,0.0,2.0,2
666310,fastball,776682,2025-08-18,0.0,3.0,3
666310,fastball,776706,2025-08-17,2.15,3.0,3
666310,fastball,776738,2025-08-15,0.0,1.0,1
666310,fastball,776778,2025-08-12,0.0,1.0,1
666310,fastball,776798,2025-08-10,0.0,1.0,1
666310,fastball,776814,2025-08-09,0.9,2.0,2
666310,fastball,776833,2025-08-08,0.7,3.0,3
666310,fastball,776863,2025-08-05,0.0,2.0,2
666310,fastball,776892,2025-08-03,1.25,1.0,1
666310,fastball,776905,2025-08-02,2.15,2.0,2
666310,fastball,776924,2025-08-01,0.0,1.0,1
666310,fastball,776951,2025-07-29,1.95,4.0,4
666310,fastball,776968,2025-07-28,0.7,1.0,1
666310,fastball,776975,2025-07-27,0.0,2.0,2
666310,fastball,777010,2025-07-26,1.25,2.0,2
666310,fastball,777036,2025-07-23,1.25,3.0,3
666310,fastball,777056,2025-07-22,1.4,4.0,4
666310,fastball,777068,2025-07-21,0.0,2.0,2
666310,fastball,777104,2025-07-19,0.0,1.0,1
666310,fastball,777105,2025-07-18,1.6,4.0,4
666310,fastball,777120,2025-07-13,0.9,2.0,2
666310,fastball,777146,2025-07-11,0.7,1.0,1
666310,fastball,777202,2025-07-07,1.95,3.0,3
666310,fastball,777240,2025-07-05,0.0,1.0,1
666310,fastball,777249,2025-07-04,0.0,2.0,2
666310,fastball,777259,2025-07-03,0.9,2.0,2
666310,fastball,777287,2025-07-01,0.0,3.0,3
666310,fastball,777354,2025-06-26,0.0,2.0,2
666310,fastball,777368,2025-06-25,0.0,1.0,1
666310,fastball,777411,2025-06-21,1.25,3.0,3
666310,fastball,777440,2025-06-19,0.0,1.0,1
666310,fastball,777454,2025-06-18,0.0,1.0,1
666310,fastball,777507,2025-06-14,0.0,2.0,2
666310,fastball,777520,2025-06-13,0.7,3.0,3
666310,fastball,777569,2025-06-10,0.0,2.0,2
666310,fastball,777580,2025-06-09,1.6,3.0,3
666310,fastball,777591,2025-06-08,0.9,2.0,2
666310,fastball,777608,2025-06-07,0.7,2.0,2
666310,fastball,777644,2025-06-05,0.0,2.0,2
666310,fastball,777653,2025-06-04,0.0,2.0,2
666310,fastball,777664,2025-06-03,0.0,2.0,2
666310,fastball,777683,2025-06-01,0.0,1.0,1
666310,fastball,777703,2025-05-31,0.7,1.0,1
666310,fastball,777721,2025-05-30,0.7,1.0,1
666310,fastball,777753,2025-05-27,0.0,1.0,1
666310,fastball,777796,2025-05-24,2.0,2.0,2
666310,fastball,777807,2025-05-23,2.5,3.0,3
666310,fastball,777821,2025-05-22,0.9,2.0,2
666310,fastball,777839,2025-09-20,4.0,3.0,3
666310,fastball,777861,2025-05-19,0.0,2.0,2
666310,fastball,777874,2025-05-18,0.7,1.0,1
666310,fastball,777892,2025-05-17,0.0,2.0,2
666310,fastball,777902,2025-05-16,2.0,2.0,2
666310,fastball,777925,2025-05-14,0.0,1.0,1
666310,fastball,777944,2025-05-13,0.7,2.0,2
666310,fastball,777960,2025-05-12,0.7,2.0,2
666310,fastball,777971,2025-05-11,0.0,2.0,2
666310,fastball,777997,2025-05-09,1.25,2.0,2
666310,fastball,778022,2025-05-07,1.6,4.0,4
666310,fastball,778026,2025-05-06,0.0,1.0,1
666310,fastball,778056,2025-05-04,0.0,2.0,2
666310,fastball,778081,2025-05-02,2.0,3.0,3
666310,fastball,778116,2025-04-30,2.0,2.0,2
666310,fastball,778129,2025-04-29,2.0,1.0,1
666310,fastball,778139,2025-04-28,0.0,2.0,2
666310,fastball,778157,2025-04-27,1.25,2.0,2
666310,fastball,778169,2025-04-26,0.7,3.0,3
666310,fastball,778218,2025-04-22,0.7,3.0,3
666310,fastball,778227,2025-04-21,0.0,3.0,3
666310,fastball,778254,2025-04-19,1.6,4.0,4
666310,fastball,778271,2025-04-18,2.9,2.0,2
666310,fastball,778301,2025-04-16,0.0,3.0,3
666310,fastball,778317,2025-04-15,0.8999999999999999,2.0,3
666310,fastball,778359,2025-04-12,0.7,1.0,1
666310,fastball,778378,2025-04-10,0.0,2.0,2
666310,fastball,778402,2025-04-08,0.0,2.0,2
666310,fastball,778437,2025-04-05,2.7,3.0,3
666310,fastball,778447,2025-04-04,0.7,3.0,3
666310,fastball,778485,2025-04-01,0.7,3.0,3
666310,fastball,778510,2025-03-30,0.0,3.0,3
666310,fastball,778529,2025-03-29,0.9,3.0,3
666310,fastball,778558,2025-03-27,0.0,3.0,3
666310,fastball,813071,2025-10-01,0.0,2.0,2
666310,fastball,813073,2025-10-02,0.0,2.0,2
666310,offspeed,744926,2024-06-16,0.9,2.0,2
666310,offspeed,745014,2024-05-14,0.0,1.0,1
666310,offspeed,745066,2024-07-14,0.0,1.0,1
666310,offspeed,745067,2024-07-13,0.0,1.0,1
666310,offspeed,745124,2024-09-21,2.0,1.0,1
666310,offspeed,745275,2024-04-03,0.7,1.0,1
666310,offspeed,745554,2024-07-26,0.0,1.0,1
666310,offspeed,745705,2024-08-22,0.0,2.0,2
666310,offspeed,745707,2024-08-20,1.8,2.0,2
666310,offspeed,745872,2024-08-11,0.9,3.0,3
666310,offspeed,745873,2024-08-10,0.0,1.0,1
666310,offspeed,745926,2024-04-06,0.0,1.0,1
666310,offspeed,745927,2024-08-09,0.0,3.0,3
666310,offspeed,745928,2024-04-04,0.0,1.0,1
666310,offspeed,746226,2024-05-25,0.0,1.0,1
666310,offspeed,746262,2024-09-04,0.0,1.0,1
666310,offspeed,746265,2024-09-02,0.7,1.0,1
666310,offspeed,746288,2024-06-27,0.0,1.0,1
666310,offspeed,746398,2024-04-30,0.0,1.0,1
666310,offspeed,746451,2024-07-09,0.0,1.0,1
666310,offspeed,746549,2024-05-27,0.0,1.0,1
666310,offspeed,746580,2024-09-27,0.0,1.0,1
666310,offspeed,746582,2024-09-18,0.0,1.0,1
666310,offspeed,746585,2024-09-15,0.0,2.0,2
666310,offspeed,746587,2024-09-17,0.0,2.0,2
666310,offspeed,746588,2024-09-16,0.0,1.0,1
666310,offspeed,746589,2024-08-28,0.2,1.0,2
666310,offspeed,746591,2024-09-12,0.0,1.0,1
666310,offspeed,746596,2024-08-26,0.7,1.0,1
666310,offspeed,746600,2024-08-05,0.9,1.0,1
666310,offspeed,746602,2024-08-07,0.0,1.0,1
666310,offspeed,746604,2024-08-07,0.0,1.0,1
666310,offspeed,746607,2024-08-01,0.0,1.0,1
666310,offspeed,746608,2024-08-03,0.0,1.0,1
666310,offspeed,746620,2024-07-05,0.0,1.0,1
666310,offspeed,746622,2024-06-22,0.0,2.0,2
666310,offspeed,746625,2024-06-19,0.0,1.0,1
666310,offspeed,746633,2024-05-21,0.0,1.0,1
666310,offspeed,746637,2024-05-20,0.0,1.0,1
666310,offspeed,746638,2024-05-07,0.9,2.0,2
666310,offspeed,746641,2024-05-17,0.0,1.0,1
666310,offspeed,746642,2024-05-18,0.9,1.0,1
666310,offspeed,746643,2024-05-05,0.0,1.0,1
666310,offspeed,746644,2024-05-04,0.0,1.0,1
666310,offspeed,746647,2024-04-23,0.0,1.0,1
666310,offspeed,746649,2024-04-24,0.9,2.0,2
666310,offspeed,746652,2024-04-21,0.0,1.0,1
666310,offspeed,746653,2024-04-09,0.0,1.0,1
666310,offspeed,746655,2024-04-10,0.0,1.0,1
666310,offspeed,746702,2024-06-11,0.9,1.0,1
666310,offspeed,746797,2024-05-11,0.0,2.0,2
666310,offspeed,746974,2024-04-15,0.9,1.0,1
666310,offspeed,746976,2024-04-16,0.0,1.0,1
666310,offspeed,747022,2024-06-25,2.5,2.0,2
666310,offspeed,747125,2024-04-28,0.9,2.0,2
666310,offspeed,747131,2024-04-27,0.0,1.0,1
666310,offspeed,775309,2024-10-19,0.0,1.0,1
666310,offspeed,775311,2024-10-18,0.0,1.0,1
666310,offspeed,775324,2024-10-05,0.0,2.0,2
666310,offspeed,775326,2024-10-12,0.0,1.0,1
666310,offspeed,775327,2024-10-10,0.0,1.0,1
666310,offspeed,776175,2025-09-26,0.0,1.0,1
666310,offspeed,776225,2025-09-21,0.0,1.0,1
666310,offspeed,776263,2025-09-19,0.9,1.0,1
666310,offspeed,776296,2025-09-17,0.9,1.0,1
666310,offspeed,776303,2025-09-16,1.25,2.0,2
666310,offspeed,776348,2025-09-13,0.9,2.0,2
666310,offspeed,776438,2025-09-06,0.0,1.0,1
666310,offspeed,776537,2025-08-30,0.9,2.0,2
666310,offspeed,776547,2025-08-29,0.0,1.0,1
666310,offspeed,776611,2025-08-24,0.7,2.0,2
666310,offspeed,776641,2025-08-22,0.0,2.0,2
666310,offspeed,776658,2025-08-20,0.0,2.0,2
666310,offspeed,776706,2025-08-17,0.9,1.0,1
666310,offspeed,776738,2025-08-15,0.0,1.0,1
666310,offspeed,776766,2025-08-13,0.0,1.0,1
666310,offspeed,776778,2025-08-12,0.0,1.0,1
666310,offspeed,776833,2025-08-08,0.0,1.0,1
666310,offspeed,776863,2025-08-05,0.0,1.0,1
666310,offspeed,776892,2025-08-03,0.0,2.0,2
666310,offspeed,776905,2025-08-02,0.0,2.0,2
666310,offspeed,776924,2025-08-01,0.0,1.0,1
666310,offspeed,776975,2025-07-27,0.0,1.0,1
666310,offspeed,777010,2025-07-26,0.0,1.0,1
666310,offspeed,777068,2025-07-21,0.9,1.0,1
666310,offspeed,777120,2025-07-13,0.0,1.0,1
666310,offspeed,777146,2025-07-11,0.0,2.0,2
666310,offspeed,777226,2025-07-06,0.0,1.0,1
666310,offspeed,777240,2025-07-05,0.0,1.0,1
666310,offspeed,777249,2025-07-04,1.25,1.0,1
666310,offspeed,777349,2025-06-27,0.0,1.0,1
666310,offspeed,777354,2025-06-26,0.0,1.0,1
666310,offspeed,777368,2025-06-25,0.0,1.0,1
666310,offspeed,777608,2025-06-07,0.0,1.0,1
666310,offspeed,777664,2025-06-03,0.0,1.0,1
666310,offspeed,777683,2025-06-01,0.7,1.0,1
666310,offspeed,777703,2025-05-31,0.0,3.0,3
666310,offspeed,777721,2025-05-30,0.7,2.0,2
666310,offspeed,777769,2025-05-26,0.0,2.0,2
666310,offspeed,777796,2025-05-24,0.0,1.0,1
666310,offspeed,777861,2025-05-19,1.25,1.0,1
666310,offspeed,777874,2025-05-18,1.25,1.0,1
666310,offspeed,777971,2025-05-11,0.0,1.0,1
666310,offspeed,778026,2025-05-06,1.8,2.0,2
666310,offspeed,778056,2025-05-04,0.7,1.0,1
666310,offspeed,778064,2025-05-03,0.7,1.0,1
666310,offspeed,778116,2025-04-30,0.0,1.0,1
666310,offspeed,778129,2025-04-29,0.0,2.0,2
666310,offspeed,778139,2025-04-28,0.0,1.0,1
666310,offspeed,778157,2025-04-27,0.0,1.0,1
666310,offspeed,778169,2025-04-26,0.0,1.0,1
666310,offspeed,778218,2025-04-22,0.9,1.0,1
666310,offspeed,778227,2025-04-21,0.0,1.0,1
666310,offspeed,778359,2025-04-12,0.0,1.0,1
666310,offspeed,778378,2025-04-10,1.6,2.0,2
666310,offspeed,778402,2025-04-08,0.0,1.0,1
666310,offspeed,813072,2025-09-30,0.0,1.0,1
666397,breaking,744856,2024-05-22,0.0,1.0,1
666397,breaking,744943,2024-05-11,0.0,1.0,1
666397,breaking,744974,2024-08-16,0.0,2.0,2
666397,breaking,744977,2024-08-17,0.9,2.0,2
666397,breaking,745045,2024-09-04,0.0,1.0,1
666397,breaking,745046,2024-09-02,0.9,1.0,1
666397,breaking,745375,2024-08-21,1.8,3.0,3
666397,breaking,745380,2024-08-19,0.0,2.0,2
666397,breaking,745846,2024-09-29,0.0,1.0,1
666397,breaking,745849,2024-09-28,0.7,3.0,3
666397,breaking,745855,2024-09-13,0.0,1.0,1
666397,breaking,745856,2024-09-10,0.0,1.0,1
666397,breaking,745859,2024-08-31,0.0,2.0,2
666397,breaking,745861,2024-09-01,0.0,1.0,1
666397,breaking,745863,2024-08-25,0.0,1.0,1
666397,breaking,745864,2024-08-27,1.95,2.0,2
666397,breaking,745865,2024-08-26,0.0,1.0,1
